Model,Feature_Groups,R² Score
RANSACRegressor,"('Temp', 'Cyan', 'Magenta', 'Chroma')",0.63251255068473
PassiveAggressiveRegressor,"('Temp', 'Cyan', 'Magenta', 'Chroma')",0.5696687092309093
LinearSVR,"('Temp', 'Cyan', 'Magenta', 'Chroma')",0.657182259754348
LinearRegression,"('Temp', 'Cyan', 'Brightness', 'Chroma')",0.6775340718454894
Ridge,"('Temp', 'Cyan', 'Brightness', 'Chroma')",0.6382183466232302
Lasso,"('Temp', 'Cyan', 'Brightness', 'Chroma')",0.5527163032502647
ElasticNet,"('Temp', 'Cyan', 'Brightness', 'Chroma')",0.49564349275982866
BayesianRidge,"('Temp', 'Cyan', 'Brightness', 'Chroma')",0.6341136420300126
ARDRegression,"('Temp', 'Cyan', 'Brightness', 'Chroma')",0.6277126001775741
HuberRegressor,"('Temp', 'Cyan', 'Brightness', 'Chroma')",0.6730179222450214
RANSACRegressor,"('Temp', 'Cyan', 'Brightness', 'Chroma')",0.6693095946381402
PassiveAggressiveRegressor,"('Temp', 'Cyan', 'Brightness', 'Chroma')",0.5321864167469135
LinearSVR,"('Temp', 'Cyan', 'Brightness', 'Chroma')",0.6547212742725009
LinearRegression,"('Temp', 'Magenta', 'Brightness', 'Chroma')",0.6662445607509773
Ridge,"('Temp', 'Magenta', 'Brightness', 'Chroma')",0.641399415790421
Lasso,"('Temp', 'Magenta', 'Brightness', 'Chroma')",0.5640821554781282
ElasticNet,"('Temp', 'Magenta', 'Brightness', 'Chroma')",0.5029263073693175
BayesianRidge,"('Temp', 'Magenta', 'Brightness', 'Chroma')",0.6362365873687719
ARDRegression,"('Temp', 'Magenta', 'Brightness', 'Chroma')",0.6320695427744993
HuberRegressor,"('Temp', 'Magenta', 'Brightness', 'Chroma')",0.6630707118387967
RANSACRegressor,"('Temp', 'Magenta', 'Brightness', 'Chroma')",0.6502905556705671
PassiveAggressiveRegressor,"('Temp', 'Magenta', 'Brightness', 'Chroma')",0.061600892421922016
LinearSVR,"('Temp', 'Magenta', 'Brightness', 'Chroma')",0.6557881702604581
LinearRegression,"('Yellow', 'Cyan', 'Magenta', 'Brightness')",0.4500990173718441
Ridge,"('Yellow', 'Cyan', 'Magenta', 'Brightness')",0.43082592355363636
Lasso,"('Yellow', 'Cyan', 'Magenta', 'Brightness')",0.37429068382030306
ElasticNet,"('Yellow', 'Cyan', 'Magenta', 'Brightness')",0.3622350351498783
BayesianRidge,"('Yellow', 'Cyan', 'Magenta', 'Brightness')",0.43729047465238835
ARDRegression,"('Yellow', 'Cyan', 'Magenta', 'Brightness')",0.41565495316387857
HuberRegressor,"('Yellow', 'Cyan', 'Magenta', 'Brightness')",0.4280086172605696
RANSACRegressor,"('Yellow', 'Cyan', 'Magenta', 'Brightness')",0.2939717312847171
PassiveAggressiveRegressor,"('Yellow', 'Cyan', 'Magenta', 'Brightness')",0.4420314423776913
LinearSVR,"('Yellow', 'Cyan', 'Magenta', 'Brightness')",0.44022927822288327
LinearRegression,"('Yellow', 'Cyan', 'Magenta', 'Chroma')",0.4722399222701268
Ridge,"('Yellow', 'Cyan', 'Magenta', 'Chroma')",0.4346724327369694
Lasso,"('Yellow', 'Cyan', 'Magenta', 'Chroma')",0.37429068382030306
ElasticNet,"('Yellow', 'Cyan', 'Magenta', 'Chroma')",0.3558434114102209
BayesianRidge,"('Yellow', 'Cyan', 'Magenta', 'Chroma')",0.4691557341375595
ARDRegression,"('Yellow', 'Cyan', 'Magenta', 'Chroma')",0.41565012847008687
HuberRegressor,"('Yellow', 'Cyan', 'Magenta', 'Chroma')",0.4439834114694272
RANSACRegressor,"('Yellow', 'Cyan', 'Magenta', 'Chroma')",0.41449478602015744
PassiveAggressiveRegressor,"('Yellow', 'Cyan', 'Magenta', 'Chroma')",0.4534937624208477
LinearSVR,"('Yellow', 'Cyan', 'Magenta', 'Chroma')",0.4318330747853052
LinearRegression,"('Yellow', 'Cyan', 'Brightness', 'Chroma')",0.4722399222701231
Ridge,"('Yellow', 'Cyan', 'Brightness', 'Chroma')",0.4296068541694198
Lasso,"('Yellow', 'Cyan', 'Brightness', 'Chroma')",0.37429068382030306
ElasticNet,"('Yellow', 'Cyan', 'Brightness', 'Chroma')",0.3536666364797849
BayesianRidge,"('Yellow', 'Cyan', 'Brightness', 'Chroma')",0.46834993188725094
ARDRegression,"('Yellow', 'Cyan', 'Brightness', 'Chroma')",0.4156496875091086
HuberRegressor,"('Yellow', 'Cyan', 'Brightness', 'Chroma')",0.4439974776016
RANSACRegressor,"('Yellow', 'Cyan', 'Brightness', 'Chroma')",0.09284075750267484
PassiveAggressiveRegressor,"('Yellow', 'Cyan', 'Brightness', 'Chroma')",0.46095560514146505
LinearSVR,"('Yellow', 'Cyan', 'Brightness', 'Chroma')",0.4299540896927667
LinearRegression,"('Yellow', 'Magenta', 'Brightness', 'Chroma')",0.4722399222701231
Ridge,"('Yellow', 'Magenta', 'Brightness', 'Chroma')",0.42993398642785996
Lasso,"('Yellow', 'Magenta', 'Brightness', 'Chroma')",0.37219204616583923
ElasticNet,"('Yellow', 'Magenta', 'Brightness', 'Chroma')",0.3547624739344032
BayesianRidge,"('Yellow', 'Magenta', 'Brightness', 'Chroma')",0.4466820309157603
ARDRegression,"('Yellow', 'Magenta', 'Brightness', 'Chroma')",0.4496489845404765
HuberRegressor,"('Yellow', 'Magenta', 'Brightness', 'Chroma')",0.44389196539500486
RANSACRegressor,"('Yellow', 'Magenta', 'Brightness', 'Chroma')",0.3955217783764847
PassiveAggressiveRegressor,"('Yellow', 'Magenta', 'Brightness', 'Chroma')",0.4043531958350085
LinearSVR,"('Yellow', 'Magenta', 'Brightness', 'Chroma')",0.43092683799018694
LinearRegression,"('Cyan', 'Magenta', 'Brightness', 'Chroma')",0.4722399222701199
Ridge,"('Cyan', 'Magenta', 'Brightness', 'Chroma')",0.4175687565496071
Lasso,"('Cyan', 'Magenta', 'Brightness', 'Chroma')",0.37429068382030306
ElasticNet,"('Cyan', 'Magenta', 'Brightness', 'Chroma')",0.35916322751000995
BayesianRidge,"('Cyan', 'Magenta', 'Brightness', 'Chroma')",0.41186813157241753
ARDRegression,"('Cyan', 'Magenta', 'Brightness', 'Chroma')",0.4156507171546643
HuberRegressor,"('Cyan', 'Magenta', 'Brightness', 'Chroma')",0.4439821264020998
RANSACRegressor,"('Cyan', 'Magenta', 'Brightness', 'Chroma')",0.40850729639785843
PassiveAggressiveRegressor,"('Cyan', 'Magenta', 'Brightness', 'Chroma')",0.34571216079237854
LinearSVR,"('Cyan', 'Magenta', 'Brightness', 'Chroma')",0.43369233369288707
LinearRegression,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP')",0.8569212442771009
Ridge,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP')",0.8364142809106098
Lasso,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP')",0.627411194607281
ElasticNet,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP')",0.6230989900027517
BayesianRidge,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP')",0.8446033280863431
ARDRegression,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP')",0.8557437042319219
HuberRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP')",0.844040602809643
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP')",0.651613076076818
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP')",0.7594054795495937
LinearSVR,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP')",0.8085866524979655
LinearRegression,"('Lab', 'HSV', 'RGB', 'GLCM', 'Temp')",0.8764094694930025
Ridge,"('Lab', 'HSV', 'RGB', 'GLCM', 'Temp')",0.8972158602443282
Lasso,"('Lab', 'HSV', 'RGB', 'GLCM', 'Temp')",0.7515737229145305
ElasticNet,"('Lab', 'HSV', 'RGB', 'GLCM', 'Temp')",0.7160491424229953
BayesianRidge,"('Lab', 'HSV', 'RGB', 'GLCM', 'Temp')",0.8968578443283319
ARDRegression,"('Lab', 'HSV', 'RGB', 'GLCM', 'Temp')",0.8952594266497139
HuberRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'Temp')",0.8856626982345608
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'Temp')",0.6628587711097871
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'Temp')",0.6249371316022663
LinearSVR,"('Lab', 'HSV', 'RGB', 'GLCM', 'Temp')",0.8804698009359205
LinearRegression,"('Lab', 'HSV', 'RGB', 'GLCM', 'Yellow')",0.8015574459245265
Ridge,"('Lab', 'HSV', 'RGB', 'GLCM', 'Yellow')",0.8138907387019593
Lasso,"('Lab', 'HSV', 'RGB', 'GLCM', 'Yellow')",0.6260692476609029
ElasticNet,"('Lab', 'HSV', 'RGB', 'GLCM', 'Yellow')",0.6208031242440786
BayesianRidge,"('Lab', 'HSV', 'RGB', 'GLCM', 'Yellow')",0.8121568888115909
ARDRegression,"('Lab', 'HSV', 'RGB', 'GLCM', 'Yellow')",0.8207128552821867
HuberRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'Yellow')",0.8090104226125655
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'Yellow')",0.10634562049971441
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'Yellow')",0.4866932240789096
LinearSVR,"('Lab', 'HSV', 'RGB', 'GLCM', 'Yellow')",0.8024674225601796
LinearRegression,"('Lab', 'HSV', 'RGB', 'GLCM', 'Cyan')",0.8015574459245236
Ridge,"('Lab', 'HSV', 'RGB', 'GLCM', 'Cyan')",0.813953147184071
Lasso,"('Lab', 'HSV', 'RGB', 'GLCM', 'Cyan')",0.6260692476609029
ElasticNet,"('Lab', 'HSV', 'RGB', 'GLCM', 'Cyan')",0.620113121799821
BayesianRidge,"('Lab', 'HSV', 'RGB', 'GLCM', 'Cyan')",0.8122144354301449
ARDRegression,"('Lab', 'HSV', 'RGB', 'GLCM', 'Cyan')",0.8206582107773841
HuberRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'Cyan')",0.8057630263778081
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'Cyan')",0.4581450199031818
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'Cyan')",0.5217442968616819
LinearSVR,"('Lab', 'HSV', 'RGB', 'GLCM', 'Cyan')",0.8022834921959718
LinearRegression,"('Lab', 'HSV', 'RGB', 'GLCM', 'Magenta')",0.8015574459245196
Ridge,"('Lab', 'HSV', 'RGB', 'GLCM', 'Magenta')",0.8138734652392796
Lasso,"('Lab', 'HSV', 'RGB', 'GLCM', 'Magenta')",0.6260692476609029
ElasticNet,"('Lab', 'HSV', 'RGB', 'GLCM', 'Magenta')",0.6204392226933565
BayesianRidge,"('Lab', 'HSV', 'RGB', 'GLCM', 'Magenta')",0.8121506790924465
ARDRegression,"('Lab', 'HSV', 'RGB', 'GLCM', 'Magenta')",0.8206554588625661
HuberRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'Magenta')",0.8066973902829621
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'Magenta')",0.49669081277242255
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'Magenta')",0.6428146906403773
LinearSVR,"('Lab', 'HSV', 'RGB', 'GLCM', 'Magenta')",0.8029319693362698
LinearRegression,"('Lab', 'HSV', 'RGB', 'GLCM', 'Brightness')",0.8015574459245225
Ridge,"('Lab', 'HSV', 'RGB', 'GLCM', 'Brightness')",0.8138911344711177
Lasso,"('Lab', 'HSV', 'RGB', 'GLCM', 'Brightness')",0.6260692476609029
ElasticNet,"('Lab', 'HSV', 'RGB', 'GLCM', 'Brightness')",0.6203113968890307
BayesianRidge,"('Lab', 'HSV', 'RGB', 'GLCM', 'Brightness')",0.8121609037503958
ARDRegression,"('Lab', 'HSV', 'RGB', 'GLCM', 'Brightness')",0.8206553384413602
HuberRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'Brightness')",0.8038635027914213
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'Brightness')",0.5243968900830545
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'Brightness')",0.5795253145979422
LinearSVR,"('Lab', 'HSV', 'RGB', 'GLCM', 'Brightness')",0.8023932711200732
LinearRegression,"('Lab', 'HSV', 'RGB', 'GLCM', 'Chroma')",0.8018898777202759
Ridge,"('Lab', 'HSV', 'RGB', 'GLCM', 'Chroma')",0.8138499752638908
Lasso,"('Lab', 'HSV', 'RGB', 'GLCM', 'Chroma')",0.6260692476609029
ElasticNet,"('Lab', 'HSV', 'RGB', 'GLCM', 'Chroma')",0.6206210704597894
BayesianRidge,"('Lab', 'HSV', 'RGB', 'GLCM', 'Chroma')",0.812093915480494
ARDRegression,"('Lab', 'HSV', 'RGB', 'GLCM', 'Chroma')",0.8206596861139824
HuberRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'Chroma')",0.8101741085308773
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'Chroma')",-0.22509387081615584
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'Chroma')",0.5970919434264583
LinearSVR,"('Lab', 'HSV', 'RGB', 'GLCM', 'Chroma')",0.8029608897995353
LinearRegression,"('Lab', 'HSV', 'RGB', 'LBP', 'Temp')",0.8905588945466097
Ridge,"('Lab', 'HSV', 'RGB', 'LBP', 'Temp')",0.879561974845463
Lasso,"('Lab', 'HSV', 'RGB', 'LBP', 'Temp')",0.7594240129441999
ElasticNet,"('Lab', 'HSV', 'RGB', 'LBP', 'Temp')",0.7153322511685367
BayesianRidge,"('Lab', 'HSV', 'RGB', 'LBP', 'Temp')",0.8804814990463197
ARDRegression,"('Lab', 'HSV', 'RGB', 'LBP', 'Temp')",0.89456307362679
HuberRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Temp')",0.9012854316507121
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Temp')",0.7363343095029012
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Temp')",0.3110393336718399
LinearSVR,"('Lab', 'HSV', 'RGB', 'LBP', 'Temp')",0.8576607164035487
LinearRegression,"('Lab', 'HSV', 'RGB', 'LBP', 'Yellow')",0.8139373837381005
Ridge,"('Lab', 'HSV', 'RGB', 'LBP', 'Yellow')",0.761920406691303
Lasso,"('Lab', 'HSV', 'RGB', 'LBP', 'Yellow')",0.6157352503921485
ElasticNet,"('Lab', 'HSV', 'RGB', 'LBP', 'Yellow')",0.6049278278788899
BayesianRidge,"('Lab', 'HSV', 'RGB', 'LBP', 'Yellow')",0.7744475953558843
ARDRegression,"('Lab', 'HSV', 'RGB', 'LBP', 'Yellow')",0.7862956992277355
HuberRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Yellow')",0.7840610357361053
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Yellow')",0.5530013534091719
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Yellow')",0.6007972026886965
LinearSVR,"('Lab', 'HSV', 'RGB', 'LBP', 'Yellow')",0.7250893348017063
LinearRegression,"('Lab', 'HSV', 'RGB', 'LBP', 'Cyan')",0.8139373837380978
Ridge,"('Lab', 'HSV', 'RGB', 'LBP', 'Cyan')",0.7620571993075336
Lasso,"('Lab', 'HSV', 'RGB', 'LBP', 'Cyan')",0.6157352503921485
ElasticNet,"('Lab', 'HSV', 'RGB', 'LBP', 'Cyan')",0.604151114008519
BayesianRidge,"('Lab', 'HSV', 'RGB', 'LBP', 'Cyan')",0.7748852937915266
ARDRegression,"('Lab', 'HSV', 'RGB', 'LBP', 'Cyan')",0.7862957498060511
HuberRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Cyan')",0.7839051822680172
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Cyan')",0.44766269042276385
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Cyan')",0.5536685204347342
LinearSVR,"('Lab', 'HSV', 'RGB', 'LBP', 'Cyan')",0.725550200443537
LinearRegression,"('Lab', 'HSV', 'RGB', 'LBP', 'Magenta')",0.813937383738097
Ridge,"('Lab', 'HSV', 'RGB', 'LBP', 'Magenta')",0.7619372474275773
Lasso,"('Lab', 'HSV', 'RGB', 'LBP', 'Magenta')",0.6157352503921485
ElasticNet,"('Lab', 'HSV', 'RGB', 'LBP', 'Magenta')",0.6043423889050643
BayesianRidge,"('Lab', 'HSV', 'RGB', 'LBP', 'Magenta')",0.7744601215245089
ARDRegression,"('Lab', 'HSV', 'RGB', 'LBP', 'Magenta')",0.7862957434677951
HuberRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Magenta')",0.7762880052000685
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Magenta')",0.67816294210827
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Magenta')",0.6219793800237043
LinearSVR,"('Lab', 'HSV', 'RGB', 'LBP', 'Magenta')",0.7255300476763575
LinearRegression,"('Lab', 'HSV', 'RGB', 'LBP', 'Brightness')",0.8139373837381042
Ridge,"('Lab', 'HSV', 'RGB', 'LBP', 'Brightness')",0.7619805723816608
Lasso,"('Lab', 'HSV', 'RGB', 'LBP', 'Brightness')",0.6157352503921485
ElasticNet,"('Lab', 'HSV', 'RGB', 'LBP', 'Brightness')",0.6043550944459846
BayesianRidge,"('Lab', 'HSV', 'RGB', 'LBP', 'Brightness')",0.7745821172761724
ARDRegression,"('Lab', 'HSV', 'RGB', 'LBP', 'Brightness')",0.7862957287673938
HuberRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Brightness')",0.7741256744809548
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Brightness')",0.7196043484056327
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Brightness')",0.5188461112793354
LinearSVR,"('Lab', 'HSV', 'RGB', 'LBP', 'Brightness')",0.7251130832912831
LinearRegression,"('Lab', 'HSV', 'RGB', 'LBP', 'Chroma')",0.8142196966431816
Ridge,"('Lab', 'HSV', 'RGB', 'LBP', 'Chroma')",0.7623735068845328
Lasso,"('Lab', 'HSV', 'RGB', 'LBP', 'Chroma')",0.6157352503921485
ElasticNet,"('Lab', 'HSV', 'RGB', 'LBP', 'Chroma')",0.6048582931351343
BayesianRidge,"('Lab', 'HSV', 'RGB', 'LBP', 'Chroma')",0.7756710313377339
ARDRegression,"('Lab', 'HSV', 'RGB', 'LBP', 'Chroma')",0.786296483787674
HuberRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Chroma')",0.7893081821102601
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Chroma')",-59.953504543952356
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Chroma')",0.6697172637773906
LinearSVR,"('Lab', 'HSV', 'RGB', 'LBP', 'Chroma')",0.7252656057528073
LinearRegression,"('Lab', 'HSV', 'RGB', 'Temp', 'Yellow')",0.8451100783361742
Ridge,"('Lab', 'HSV', 'RGB', 'Temp', 'Yellow')",0.8687063998144954
Lasso,"('Lab', 'HSV', 'RGB', 'Temp', 'Yellow')",0.7509812563756545
ElasticNet,"('Lab', 'HSV', 'RGB', 'Temp', 'Yellow')",0.7104742670611288
BayesianRidge,"('Lab', 'HSV', 'RGB', 'Temp', 'Yellow')",0.8692375628171991
ARDRegression,"('Lab', 'HSV', 'RGB', 'Temp', 'Yellow')",0.8670927940216199
HuberRegressor,"('Lab', 'HSV', 'RGB', 'Temp', 'Yellow')",0.8590569894959136
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'Temp', 'Yellow')",0.7794727700941515
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'Temp', 'Yellow')",0.7900815200615412
LinearSVR,"('Lab', 'HSV', 'RGB', 'Temp', 'Yellow')",0.8473092653860365
LinearRegression,"('Lab', 'HSV', 'RGB', 'Temp', 'Cyan')",0.8451100783361674
Ridge,"('Lab', 'HSV', 'RGB', 'Temp', 'Cyan')",0.8688372205313752
Lasso,"('Lab', 'HSV', 'RGB', 'Temp', 'Cyan')",0.7509812634556906
ElasticNet,"('Lab', 'HSV', 'RGB', 'Temp', 'Cyan')",0.7091104419217171
BayesianRidge,"('Lab', 'HSV', 'RGB', 'Temp', 'Cyan')",0.8693764245492377
ARDRegression,"('Lab', 'HSV', 'RGB', 'Temp', 'Cyan')",0.8670932801870166
HuberRegressor,"('Lab', 'HSV', 'RGB', 'Temp', 'Cyan')",0.8622972637330003
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'Temp', 'Cyan')",0.8191044011034123
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'Temp', 'Cyan')",0.6874842547156292
LinearSVR,"('Lab', 'HSV', 'RGB', 'Temp', 'Cyan')",0.8479421982375087
LinearRegression,"('Lab', 'HSV', 'RGB', 'Temp', 'Magenta')",0.8451100783361698
Ridge,"('Lab', 'HSV', 'RGB', 'Temp', 'Magenta')",0.8687695764938306
Lasso,"('Lab', 'HSV', 'RGB', 'Temp', 'Magenta')",0.7509812555571791
ElasticNet,"('Lab', 'HSV', 'RGB', 'Temp', 'Magenta')",0.7096779049435824
BayesianRidge,"('Lab', 'HSV', 'RGB', 'Temp', 'Magenta')",0.8692970747248482
ARDRegression,"('Lab', 'HSV', 'RGB', 'Temp', 'Magenta')",0.8706802749239135
HuberRegressor,"('Lab', 'HSV', 'RGB', 'Temp', 'Magenta')",0.8605614157834712
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'Temp', 'Magenta')",0.6374536971531127
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'Temp', 'Magenta')",0.46935334343696267
LinearSVR,"('Lab', 'HSV', 'RGB', 'Temp', 'Magenta')",0.8470672221288394
LinearRegression,"('Lab', 'HSV', 'RGB', 'Temp', 'Brightness')",0.8451100783361681
Ridge,"('Lab', 'HSV', 'RGB', 'Temp', 'Brightness')",0.8687751339386586
Lasso,"('Lab', 'HSV', 'RGB', 'Temp', 'Brightness')",0.7509812573458265
ElasticNet,"('Lab', 'HSV', 'RGB', 'Temp', 'Brightness')",0.7095599565525927
BayesianRidge,"('Lab', 'HSV', 'RGB', 'Temp', 'Brightness')",0.869305513538048
ARDRegression,"('Lab', 'HSV', 'RGB', 'Temp', 'Brightness')",0.8670931493127756
HuberRegressor,"('Lab', 'HSV', 'RGB', 'Temp', 'Brightness')",0.8592480147071434
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'Temp', 'Brightness')",0.8263568191033652
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'Temp', 'Brightness')",0.6897779691962321
LinearSVR,"('Lab', 'HSV', 'RGB', 'Temp', 'Brightness')",0.8481218144684965
LinearRegression,"('Lab', 'HSV', 'RGB', 'Temp', 'Chroma')",0.8445331037490559
Ridge,"('Lab', 'HSV', 'RGB', 'Temp', 'Chroma')",0.8688908812859745
Lasso,"('Lab', 'HSV', 'RGB', 'Temp', 'Chroma')",0.7509806066941994
ElasticNet,"('Lab', 'HSV', 'RGB', 'Temp', 'Chroma')",0.7097068526011345
BayesianRidge,"('Lab', 'HSV', 'RGB', 'Temp', 'Chroma')",0.8696461113600887
ARDRegression,"('Lab', 'HSV', 'RGB', 'Temp', 'Chroma')",0.8670932793486831
HuberRegressor,"('Lab', 'HSV', 'RGB', 'Temp', 'Chroma')",0.8621016755531096
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'Temp', 'Chroma')",0.7354921237646758
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'Temp', 'Chroma')",0.6109376878385443
LinearSVR,"('Lab', 'HSV', 'RGB', 'Temp', 'Chroma')",0.849407875592175
LinearRegression,"('Lab', 'HSV', 'RGB', 'Yellow', 'Cyan')",0.7410593313066942
Ridge,"('Lab', 'HSV', 'RGB', 'Yellow', 'Cyan')",0.7383212301187665
Lasso,"('Lab', 'HSV', 'RGB', 'Yellow', 'Cyan')",0.6086352447015104
ElasticNet,"('Lab', 'HSV', 'RGB', 'Yellow', 'Cyan')",0.599786770164505
BayesianRidge,"('Lab', 'HSV', 'RGB', 'Yellow', 'Cyan')",0.7391537518958435
ARDRegression,"('Lab', 'HSV', 'RGB', 'Yellow', 'Cyan')",0.7271244179206859
HuberRegressor,"('Lab', 'HSV', 'RGB', 'Yellow', 'Cyan')",0.7029863623179256
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'Yellow', 'Cyan')",0.5659971447982282
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'Yellow', 'Cyan')",0.4620174520830249
LinearSVR,"('Lab', 'HSV', 'RGB', 'Yellow', 'Cyan')",0.7262895735393882
LinearRegression,"('Lab', 'HSV', 'RGB', 'Yellow', 'Magenta')",0.7410593313066912
Ridge,"('Lab', 'HSV', 'RGB', 'Yellow', 'Magenta')",0.7381099902810343
Lasso,"('Lab', 'HSV', 'RGB', 'Yellow', 'Magenta')",0.6086352447015104
ElasticNet,"('Lab', 'HSV', 'RGB', 'Yellow', 'Magenta')",0.6001427162073407
BayesianRidge,"('Lab', 'HSV', 'RGB', 'Yellow', 'Magenta')",0.7389595986370714
ARDRegression,"('Lab', 'HSV', 'RGB', 'Yellow', 'Magenta')",0.7271243627772177
HuberRegressor,"('Lab', 'HSV', 'RGB', 'Yellow', 'Magenta')",0.7068373074318588
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'Yellow', 'Magenta')",0.6147824907813385
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'Yellow', 'Magenta')",0.23253569751129755
LinearSVR,"('Lab', 'HSV', 'RGB', 'Yellow', 'Magenta')",0.7259036930035931
LinearRegression,"('Lab', 'HSV', 'RGB', 'Yellow', 'Brightness')",0.7410593313066947
Ridge,"('Lab', 'HSV', 'RGB', 'Yellow', 'Brightness')",0.7381429193931455
Lasso,"('Lab', 'HSV', 'RGB', 'Yellow', 'Brightness')",0.6086352447015104
ElasticNet,"('Lab', 'HSV', 'RGB', 'Yellow', 'Brightness')",0.600129152706086
BayesianRidge,"('Lab', 'HSV', 'RGB', 'Yellow', 'Brightness')",0.7389861255700286
ARDRegression,"('Lab', 'HSV', 'RGB', 'Yellow', 'Brightness')",0.7446335352867994
HuberRegressor,"('Lab', 'HSV', 'RGB', 'Yellow', 'Brightness')",0.7007954349194179
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'Yellow', 'Brightness')",0.6449289891566339
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'Yellow', 'Brightness')",0.7028930234268838
LinearSVR,"('Lab', 'HSV', 'RGB', 'Yellow', 'Brightness')",0.7257277622150687
LinearRegression,"('Lab', 'HSV', 'RGB', 'Yellow', 'Chroma')",0.738934321192865
Ridge,"('Lab', 'HSV', 'RGB', 'Yellow', 'Chroma')",0.7380180428862444
Lasso,"('Lab', 'HSV', 'RGB', 'Yellow', 'Chroma')",0.6086352447015104
ElasticNet,"('Lab', 'HSV', 'RGB', 'Yellow', 'Chroma')",0.6004013120545211
BayesianRidge,"('Lab', 'HSV', 'RGB', 'Yellow', 'Chroma')",0.7387691377455112
ARDRegression,"('Lab', 'HSV', 'RGB', 'Yellow', 'Chroma')",0.7410340810233729
