Label,Weight,R_Mean,R_Std,G_Mean,G_Std,B_Mean,B_Std,H_Mean,H_Std,S_Mean,S_Std,V_Mean,V_Std,L_Mean,L_Std,a_Mean,a_Std,b_Mean,b_Std
5_20_1,105.8,222.21014157074728,27.97780441220832,222.50679033096677,25.58027510822896,204.50954044974543,57.52958854515477,54.64014299,56.598993803546655,26.394827468355565,55.53945453896173,224.2889121777288,25.11425298283471,225.0614706594234,24.59328972931096,125.51269402386332,6.100537900600095,136.75210804154116,20.146071229780137
6_20_1,104.5,223.21992176294464,22.484975478060324,221.35419171104056,22.89085264298584,202.56464384323007,54.87187556805242,59.76359349227266,55.85712724361799,27.213991512926707,56.14259255151793,224.47156174922907,21.914418017849236,224.5113161911037,21.139043571704143,126.32399122158276,4.429279044144622,137.2901452349577,21.487055792867423
0_20_2,117.7,195.2147247472031,42.718085111286825,198.7621947611876,35.590669199069005,187.6222716,57.74521709144674,73.56829281,54.07162671,24.96427781438253,50.78008496237004,200.0082586,36.10202729501618,202.62824232196644,36.62719101141388,124.79063670978556,7.437707082271557,133.5185870154726,12.87312954
1_20_2,109.6,218.05796349460343,45.63828597307232,220.9573409149993,39.34432479490636,211.81566959803504,59.21825570413414,49.687184340038726,58.33973946319556,18.74812789,44.54566403848349,221.67488659997133,39.33376348448704,223.01038254580823,39.06898097197161,125.38787006284063,6.759615324409077,132.5050429956433,11.73861318631353
2_20_2,108.2,211.30590005109724,39.44114446751902,214.04807909091724,33.75891586022737,203.52347610307305,55.49871726788801,63.17315528856498,58.80040251483697,20.26916012263339,46.20336574458825,215.06079350885688,33.83374428196886,216.93793852866824,33.63965221291956,125.29720483496486,6.958430710046488,133.1460381705393,13.269974855755423
3_20_2,105.8,214.6894408549376,36.98136255560116,216.61325133121773,32.564193861290434,203.09487060967083,57.65021203459915,58.72214819,58.80493378,22.97718329,50.93947402810771,217.67943050102195,32.480331807565605,219.3620437665842,31.97526037299202,125.30011149508748,6.862660623782701,134.5860743756275,16.338764837820893
4_20_2,103.9,222.87453861203744,31.98704356,223.1961336417097,28.49668929866489,208.00638116080395,57.08686372662907,57.65154518744622,59.73930007,23.89131072280192,53.13279335638031,225.074296,28.087500592495008,225.7137746297691,27.65542561784895,125.80425709534568,5.965401295,135.47139624345596,18.411963181941456
5_20_2,103.3,225.49951928248709,24.73044747582649,224.4974000914372,23.65177750103235,208.05802271586347,55.18094068825806,60.12361594816768,57.24612272695036,25.02770462430077,53.979049401490414,227.2391071,22.723776784777822,227.23256183215003,22.408407747359995,126.21494622463068,5.081536348,136.15608438217154,19.65497680924704
6_20_2,68.8,234.1500402278758,20.04443989497024,232.5411757521156,21.78991524489962,220.45210120616397,50.26308264990497,40.83603935832616,53.93927668941711,17.525982725545038,48.55631777108493,234.8389833889128,19.559918034242227,234.82593902395297,19.75662690834056,127.14578520555436,3.298458046854862,133.96190902000862,18.19733736464261
0_20_3,114.8,201.37964755226264,49.21645710415106,205.4859108308233,41.70164130753236,192.76818748207117,64.81548813844596,59.26622516853127,56.47439059515656,26.90157101620769,53.11949279,206.42906660122637,41.905927526208174,208.40200198113885,42.08944106463287,124.33994667285212,7.926679696564555,134.2743524880773,13.5810525
1_20_3,108.9,215.2917466741968,49.88646934921508,218.79861415528185,42.86667038805541,208.04746710054505,64.44860455339635,46.23683489538512,56.61933846873345,22.09718825077094,48.851080145852805,219.44770824368905,42.88627775691047,220.70715994558591,42.73276976049773,124.89824997534782,7.332598886,133.29576884547117,12.60529395486206
2_20_3,107.9,213.39537704388985,46.32377532459768,216.90506792796185,39.359130373659255,204.2565951305221,63.775941372528415,49.28300501,57.552796684245166,24.093611331486663,51.71749566,217.65465567627652,39.38004359495018,219.0773721000072,39.27159354,124.67819105663726,7.725025131,134.18622212062536,14.223515160675438
3_20_3,105.6,213.05192752034927,40.36245205650779,216.28813826735515,34.21540199043396,200.4756496970023,62.70061037093836,54.398921803284566,57.90339544217564,26.83718310742972,55.14607579612719,217.16216635515275,34.228875930270576,218.6486113538977,34.08184275,124.44491134179576,7.976666322524944,135.64434994442055,16.992269204043755
4_20_3,104.1,222.5122917451054,31.674997011165004,224.1103865,27.761382908492497,206.4779796081648,59.40608498042356,51.94959497588569,57.25851164781472,26.112211345381528,54.76262222902262,225.23427644730708,27.525756360933357,226.1892733881957,27.136632744276017,124.97805838308592,7.0358332985475895,136.5030398939508,19.32763960095954
5_20_3,100.7,226.2101745150244,23.65345449,225.67119375941263,22.57765336109973,206.95202461632243,55.64879157218508,57.35387868438038,57.91200185358844,26.15807252447289,55.023457284631625,227.7962583033025,21.92672876892002,228.12603606389845,21.25154799749324,125.77788777879375,5.621926661,137.11116530855566,21.16269016650402
6_20_3,99.2,233.3131609585664,20.38352936231663,230.85965272922047,21.690813772645992,212.29645994693055,55.70260002,45.33862951807229,53.60020564462869,25.67973630011116,55.72905924969618,234.2854108397877,19.531836975545016,233.2122575682193,19.69257187280537,126.62257293683663,3.885721579486298,137.2012322,21.726272960776598
0_20_4,132.7,205.3628688,58.65537667509686,210.11280787211345,50.47074223768866,196.4483272935492,74.05097630258184,45.28234702201664,53.91940918232059,29.952548531178284,57.25851022047234,210.71005091795757,50.54678987572971,212.0402340948616,50.56951586914295,123.9159657043352,8.157715694654803,134.76396568416524,13.774496643918363
1_20_4,127.9,211.8800625493044,55.37139126261764,216.0134799801886,47.69739556078112,203.79897357286288,70.37450535618625,42.05605009323006,54.022487328587054,25.877784295664803,53.63347375,216.56388562060744,47.723509507226616,217.76205474800992,47.60900702352269,124.41469819008177,7.779226124946523,134.02618184792743,13.270586846894988
2_20_4,126.1,204.28658361123064,47.508908664493525,208.2233034257566,40.12009458994126,195.19088648119265,64.14310652204128,62.23533357761403,58.72306157242337,26.526338725437466,53.65375916646922,209.18204206334264,40.28207707237223,211.0246081,40.39117248900918,124.4168069599828,8.006120337038833,134.40166475051993,14.25136145469337
3_20_4,121.2,208.2195536610729,43.76067942008547,211.7933333221278,37.00928450830959,194.87166125439256,65.71996138129869,57.536770015329175,59.05496900213286,29.86729787453385,58.42627885315758,212.74613319348825,37.05626340954402,214.3459123883929,36.9723496,124.1366217660822,8.346154112,136.21796482806226,17.326544880827985
4_20_4,119,223.1393290797117,31.662036798433437,224.49574094368543,28.463866512175937,204.1488682968481,63.832647160219686,48.07242121387336,54.853013478392405,29.87275883668603,59.56436075836419,225.63770971161432,28.090424182496548,226.4606518708764,27.716211143132032,124.77281251120554,7.0293124244506044,137.8230443537543,20.861509144384726
5_20_4,114.6,225.3326245271264,23.829083395022813,223.7714347905013,24.14519896991657,201.82410277269796,60.29913557825082,55.37933357313182,55.52998863,31.346474346044893,60.26133860621704,226.68869635909712,22.66943592079936,226.46263737987667,22.584877240188035,125.80510557856428,5.034025714854587,138.80388904950158,22.731830448187047
6_20_4,76.6,230.90073625977124,22.20612300085524,228.40267616223824,23.765325741156992,214.5227054983326,51.214639293951336,44.95864574368904,55.16876530942804,20.36433053643144,50.18856854645367,231.6373970211202,21.803834793103466,231.1735768968732,21.50856287791711,127.21737799411932,3.053558576012182,135.0070410548444,19.105689392890596
0_20_5,129.2,204.96656839411216,59.52331689344476,209.1521779640885,52.28154436,197.63762544598035,72.37631331612279,50.37738437006957,55.24777561150924,26.771953662865748,51.62319869989971,209.88857315422405,52.38797212955141,211.2420631185456,52.17639227542552,124.40548768735655,7.363368119929762,133.7470580984653,12.262759958211682
1_20_5,124.8,209.7616078151893,54.92531371959094,213.3788048398953,48.05822472903096,203.1293329568273,67.25422310365863,51.46818126299842,57.96193974492105,22.950717154331613,47.53108527,214.1214100822935,48.14068482391321,215.5087651947074,47.88022180342012,124.85561677513628,7.055180402661762,133.10342906223107,11.667283809664452
2_20_5,124.1,204.7151474200373,49.906518995918674,208.1882360916882,43.11574803080201,197.5325458642606,63.11164408814327,63.40099998207114,60.00595088430794,23.372206571823007,47.871503897250456,209.14840999040808,43.316631222736696,211.02106747301707,43.22762964231987,124.87256498090576,7.183223864,133.30456311854562,12.13631759412208
3_20_5,120.1,209.44127929127225,48.63386562797464,213.37125729480425,41.322222031054245,199.7831529241968,66.22170461,55.70502400225904,58.08032372770596,26.60921985934811,53.44142958225039,214.1946649880773,41.41165719397144,215.6466357617972,41.36598371369052,124.3474194770152,7.902401241612873,134.65622344287866,14.572652901386627
4_20_5,118.3,215.45140214877367,38.73169829401961,218.2267465509359,33.29779440373069,201.46346799026463,63.41510374329428,55.66363831441839,57.48142705419545,27.759764784584767,56.16781037136264,219.1045142063791,33.29961676936233,220.4919968377976,33.10979228482431,124.53993070496271,7.557606385267544,136.11645801957832,17.903366123196545
5_20_5,113.3,220.6258814,30.96514922488288,220.9180692636618,28.101352199914867,200.25784566838783,62.45343246048286,57.73112892417886,59.24879010762845,30.51887567009108,60.03346651,222.75397482788296,27.759485456432387,223.45306745957043,27.291820990068366,125.1786061,6.461728316010769,138.04279030183233,21.53188252622757
6_20_5,99.9,227.6625892,25.833621749859333,226.2779934470023,25.463516538344635,208.38790412767145,59.03698700010899,52.83436194555006,57.34440155500294,26.521798746324585,57.27995808390912,228.9774797852123,24.19419982541277,228.8282512303679,24.001481575607368,126.25541193793028,4.801174940180919,136.84580756059955,21.03095304
0_20_6,119.1,204.06344782029905,54.87482204881987,207.9135311334624,47.64268677821854,196.97783225536077,67.70001447259285,52.93861892884036,56.39265560387752,24.85954890992541,49.73497235,208.73161076224545,47.76842971,210.46680057282703,47.63672897684484,124.64448261797187,7.346530621992442,133.45973128003084,12.029953095505874
1_20_6,110.8,212.3337545494478,53.06558676,215.7856647012156,46.01331951781649,205.88897537695425,65.92441268937236,50.660146669266354,58.36238369564536,22.06870876362593,47.73754333226191,216.52156337403184,46.06670818695361,217.86637560285783,45.87101896285517,124.9908709,7.098028405335516,132.93367835180007,11.721047014014951
2_20_6,109.8,211.25088574162723,47.69669179579941,214.9786886945102,40.30243266382791,202.5884667576556,64.57491783629266,52.60010992631239,57.46525867,24.58027069214357,51.75828417054981,215.7555726813504,40.36305563075016,217.25672584310456,40.33216225148513,124.60153039613812,7.732142822972639,134.08002960502725,13.896648820174017
3_20_6,105.7,215.75605429530623,38.32368961362829,218.4970436433233,32.643370660849385,202.1675131889164,63.46775498523736,55.54732725545038,57.24951137,27.32112176384108,56.60399789845676,219.4114553078385,32.61316053796858,220.7911495311604,32.503271693986385,124.62427483370983,7.592116883028189,135.9019434882387,17.88699508782169
4_20_6,104,224.9534873870482,29.24345352220921,225.32932348814904,27.157537022220595,208.3967202515419,59.32327332325964,52.17903472147519,56.67574418820128,25.532322593947217,54.96118693284194,226.87989984491537,26.44103558344191,227.5889111132028,26.17806936527216,125.60335913968372,5.955123223660925,136.27891336551565,19.561814874507068
5_20_6,99.2,228.3667979,25.359605817839046,227.07034874991035,25.719013200629355,209.5560025817556,58.27968457743712,48.172295935976045,54.63625351530953,25.78894954819277,55.60992660027514,229.5602222506096,24.07461360062225,229.51834833754663,24.088595984639657,126.25111265373997,4.610952626978894,136.6795302302962,20.535696168720488
6_20_6,79.9,231.43481504141567,22.68867820295475,229.4370625358577,23.85425369496803,214.46286815789944,54.11216237833728,47.19079252276965,53.97619326280748,22.114463602176563,52.30538271755273,232.35847530747992,22.086190967529383,231.94903750044824,21.97664157726384,126.88742346618618,3.277981458703709,135.48022334875216,19.732744110227515
0_20_7,117.7,212.77546463756812,53.13552672770321,216.79334985029405,45.55388733696971,204.3095811818704,69.14205308766974,42.75009362225688,53.68023643858145,25.87137943515132,54.07138655483223,217.3837533168388,45.58844600861167,218.58328061128444,45.58529660025874,124.44283148217872,7.833697073588371,134.14473014827166,13.66287099218598
1_20_7,111.1,213.19209634296112,49.83589896863975,216.51769673560312,42.82109407135831,205.9381930624283,64.27554766312858,50.32943929736805,59.18925562728746,22.47405498108505,49.83460513846827,217.26032713443055,42.85814802626988,218.68375992810527,42.82623622448307,124.98808829066266,7.357329699290194,133.2484736938827,12.586164616955552
2_20_7,109.8,215.03124691847748,48.05625045191579,218.42303695810023,41.07308796,206.9330147599326,63.98502071702411,45.80764396873207,57.36790231,22.776866730314115,50.84857510104892,219.08094252008036,41.06835887161685,220.44843800424917,40.98879166596068,124.87507345229132,7.556986876677306,133.6430214720489,13.421807201171756
3_20_7,106.6,214.4448460695461,43.458893242252095,218.03992112422907,36.58997529851275,203.99601071697504,63.63596270736144,52.48638958736733,57.47467840094443,25.36046574691624,54.18312710045792,218.81149822504304,36.59090638107792,220.15035818497205,36.57387259904971,124.50861789793102,8.024975505700203,134.79910198831038,15.729978183522624
4_20_7,104.8,217.2652529201628,33.99349345,219.5971042092477,29.143177994724656,203.52734615919036,58.66911698178408,59.20539983595095,59.65418399040998,25.284543363184884,54.05632595034462,220.53339479570067,29.101926936256103,221.99060600661576,28.87318279475919,124.84914042330034,7.498931352752824,135.73743881777108,18.07251719256341
5_20_7,100.6,218.10620215235943,26.31713737244768,218.57169750430293,24.224187469269868,200.35688171211632,54.91935727465875,63.31947090818632,57.67814971160497,26.42433562374498,54.73313650627596,220.2275946419607,24.00036536207083,221.4929920014881,23.26655118943328,125.3977090280766,6.434765821664461,136.8196694142642,20.291556143887536
6_20_7,87.3,229.98554132825947,21.26035471198593,229.06490722936388,21.06973191285604,212.0336745,53.962222989874384,53.331594178051496,56.88573293,23.67054232555221,53.46858993583775,231.2785652094987,20.01157927,231.3631309277288,19.61192294290796,126.17910173058306,5.003192820493818,136.2960252281447,20.690838211394205
0_20_8,124.1,210.3755040250287,55.03035046103504,214.46151845103628,47.42372706757647,202.0390180700481,70.5438325,44.59984104946573,54.47591170677502,26.734030765920828,54.76450231299589,215.07045044015348,47.47858195378935,216.35415019452813,47.46209011958552,124.39491862539444,7.795483516126501,134.1532446751291,13.45442082504592
1_20_8,116.7,209.1238771492219,51.22573294596683,212.62433478332972,44.15986840564817,201.22387356345024,65.90872360062514,51.74895295467585,59.32149620324706,24.380260327022377,51.57958015785873,213.4293956,44.21330117069493,215.00750714913224,44.141492865376726,124.78428933367398,7.531541495231027,133.67230512451593,12.88145069340885
2_20_8,115.6,211.1378541509789,49.81787956245672,214.74370484168816,42.60722179305941,202.13092615999716,66.62638372775643,51.73136110289372,59.38312532247441,25.728013448884827,54.04851700966562,215.51232961981856,42.67019166640917,216.9415676657523,42.70660760353274,124.60578603476408,7.783714917858518,134.23280510434597,13.97255103230248
3_20_8,112,214.0968863736195,44.56243807710418,217.5757973859725,37.75258346382721,202.31662811962136,66.52961061,51.370981190386544,57.38364122570308,27.628051547708694,57.79397078063634,218.33038560491968,37.76541702572011,219.6597459032559,37.76138341971698,124.41283510156698,8.031451845261783,135.40195766324226,16.608819467813856
4_20_8,110.3,222.59224571276175,33.79965754729083,224.3474517489601,29.44358612146392,206.3263652825588,62.61648234,50.28986638518359,56.43512444634511,27.342837140974613,57.92180699704564,225.37701251434308,29.20161313527259,226.32006300873132,28.95516239716886,124.90061434353484,7.170343940829948,136.6591869,19.76997061872215
5_20_8,106.1,224.4381077322684,23.356392886473937,223.62716653444133,22.321724430556195,203.97387165850904,56.233246864781705,60.26118867209911,58.88753940005788,27.420224312428285,56.86884645853044,225.99353563808808,21.824955485036725,226.3206321379267,21.003230986648955,125.78932711874285,5.714580588237554,137.54348179548552,21.85818400088806
6_20_8,104.5,231.336802,20.958256110240622,228.78744957508607,21.62997970367961,209.4658295570676,54.81678018014554,50.06983525620338,55.76844534902784,26.46605613,55.76468146784802,232.29576772491757,20.272914483962225,231.3418018614637,19.62770782780514,126.54655737906984,3.939904579834913,137.54488461659136,22.199840372850208
0_20_9,126.5,208.00901860791384,55.39167662,212.7452614587816,47.19530229136038,198.17702416810096,71.96717946286039,44.848355811639415,54.72509536,29.55694687231067,56.02282941287258,213.33933356192628,47.26778947467933,214.5836766149419,47.31540987556981,123.82165806081468,8.339721443945036,135.17312705061318,14.310561966168844
1_20_9,120.6,212.30798164757243,54.58838869703098,216.5549418096493,46.74492310040558,203.42662508292096,70.37536735068522,42.503461,55.49616973380984,26.836912605780263,53.76633064305344,217.1285376438791,46.76785037954374,218.2318004719772,46.74963112111136,124.23352774939042,7.998794046751225,134.47896390248494,13.647238394496288
2_20_9,119.5,206.8837907993581,51.24947356937469,211.27165598779047,43.41552658039484,197.51210270770585,68.04109768557089,56.101626371557664,58.22910022978008,28.04664058017785,54.80786205471127,212.07666693559955,43.51493870448372,213.53765749381452,43.62476462757464,124.10491273128228,8.211749307425762,134.7688514101047,14.292549608498588
3_20_9,115.9,211.4162425931404,44.73449765321393,215.70499385936603,37.148107647444576,198.8071575363956,67.18727733522955,55.17615198517284,56.79315547448925,29.981512657773955,58.06115934679484,216.5167089675667,37.20985504387955,217.7521051841294,37.31184867966127,123.82785292957544,8.598048512692502,136.17546026740894,16.998816646205636
4_20_9,113.7,219.0553196043101,31.80623496914203,220.7151074722999,28.413458997475335,199.28876219162365,63.953970388162105,55.87560778829605,57.454755431191145,31.491960083638126,60.94225539551151,221.8570613368653,28.21693135529165,222.95845485737595,27.70003358424631,124.52041856040232,7.421971269,138.2862943,21.449654764900327
5_20_9,110.1,230.26989951995483,21.919510575197886,228.87053476181512,21.68571162712812,205.16273464393288,61.12099495,49.46725994379303,54.420110224385226,31.48774753029977,61.53214462829887,231.5714393847712,20.67435447618871,231.0039518005056,20.199777634706976,125.58723801455824,5.460390811743012,139.45833249291812,24.11863452942429
6_20_9,99.2,229.42651235522447,19.859785415434544,225.88280235898952,20.69389974,205.24858518897017,55.797149836908666,56.81425585153113,56.26216036406926,28.69756582,58.97404297892836,230.45676551070355,19.364163699292888,228.9260189754554,18.58572145011278,126.8356348,3.343530686500011,138.25428522124213,23.384185738186865
0_20_10,125.8,195.2120111584732,53.56955618931144,199.8698763805221,45.76625197195348,186.6720539524168,67.28138755,65.18365392373065,57.16184999434493,28.929287854543173,50.97007872526763,200.90078774921116,46.08707833226068,202.8791728857394,46.175839924158105,123.95684182040662,7.984967706445727,134.56072392247563,12.987799095722965
1_20_10,120.2,207.00783625573723,56.14076483518508,211.2752364928464,48.60465047518272,199.2656758731354,69.37636049468246,51.78506402843517,58.53533984452083,25.647034566838784,48.95278101922171,211.9941814131526,48.67975730271443,213.35955260775245,48.44036932092091,124.32336679306512,7.659668449747015,133.96204869702024,12.491651023547952
2_20_10,118.4,204.3849666523236,50.34518341410093,208.88288107788296,42.446479906417245,194.6124522083871,67.04264426,61.37126732375933,59.40337412540197,28.42171812248996,52.88371514538489,209.77661029161288,42.62501715,211.3484554288583,42.672112931448495,123.9633001313289,8.259418423771582,135.02858493124282,14.358020571181669
3_20_10,115.4,210.5052897975832,42.843300345908126,214.56626539640703,35.83096217968031,196.2970863364171,66.81367989549334,59.07856722649527,58.14987360542384,31.265144786736236,58.42141691478524,215.4259847425416,35.93289009375492,216.7512987777001,35.96175306568762,123.74971000071716,8.554216690367685,136.8505312544822,17.902888080356753
4_20_10,113.4,222.4235038,30.655049795240885,223.4285374197684,28.23224157269352,202.5491556068022,62.405362002367866,54.10534885076019,56.66039945735764,30.38178865013626,58.17969402,224.66710032092655,28.013768891183805,225.5382569,27.379530596869326,124.79980474352767,6.763649713418653,138.15124375851622,21.016208490245045
5_20_10,108.2,226.99592958889127,22.082929026627543,225.14714292437608,22.570170036719944,203.39970226889704,57.46702,58.52562610934811,55.70625324876476,30.525700065888557,57.88258901143892,228.1582129298444,21.46439866328594,227.77548402314616,21.03625018665087,125.88480674931871,4.683146740200183,138.75995953680794,22.54921312938213
6_20_10,105.8,231.3163702242004,22.273444792480618,228.1099430086417,24.222749120452427,208.7710051702345,56.47902823344775,47.27942052809452,53.45486465,28.184135593714142,55.888277963348486,232.24441493653185,21.74435850082476,230.78711593023883,22.091101210975012,126.73296971367614,3.1009502938489115,137.80642346170396,21.387506385599966
