Model,Feature_Groups,MAE,MSE,R² Score
LinearRegression,"('RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",4.981929496,36.03666457,0.770162033
LinearRegression,"('Lab', 'HSV', 'RGB', 'LBP', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",4.981929496,36.03666457,0.770162033
LinearRegression,"('Lab', 'HSV', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",4.981929496,36.03666457,0.770162033
LinearRegression,"('Lab', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",4.981929496,36.03666457,0.770162033
LinearRegression,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",4.981929496,36.03666457,0.770162033
LinearRegression,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",4.981929496,36.03666457,0.770162033
LinearRegression,"('LBP', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",4.981929496,36.03666457,0.770162033
LinearRegression,"('Lab', 'LBP', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",4.981929496,36.03666457,0.770162033
LinearRegression,"('HSV', 'LBP', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",4.981929496,36.03666457,0.770162033
LinearRegression,"('RGB', 'LBP', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",4.981929496,36.03666457,0.770162033
LinearRegression,"('GLCM', 'LBP', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",4.981929496,36.03666457,0.770162033
LinearRegression,"('Lab', 'HSV', 'LBP', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",4.981929496,36.03666457,0.770162033
LinearRegression,"('Lab', 'RGB', 'LBP', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",4.981929496,36.03666457,0.770162033
LinearRegression,"('Lab', 'GLCM', 'LBP', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",4.981929496,36.03666457,0.770162033
LinearRegression,"('HSV', 'RGB', 'LBP', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",4.981929496,36.03666457,0.770162033
LinearRegression,"('HSV', 'GLCM', 'LBP', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",4.981929496,36.03666457,0.770162033
LinearRegression,"('RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",4.981929496,36.03666457,0.770162033
LinearRegression,"('Lab', 'HSV', 'RGB', 'LBP', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",4.981929496,36.03666457,0.770162033
LinearRegression,"('Lab', 'HSV', 'GLCM', 'LBP', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",4.981929496,36.03666457,0.770162033
LinearRegression,"('Lab', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",4.981929496,36.03666457,0.770162033
LinearRegression,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",4.981929496,36.03666457,0.770162033
LinearRegression,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",4.981929496,36.03666457,0.770162033
PassiveAggressiveRegressor,"('GLCM', 'LBP', 'Temp', 'Brightness')",4.708869292,35.97728014,0.77054078
RANSACRegressor,"('RGB', 'GLCM', 'LBP', 'Temp', 'Magenta')",4.80926598,35.94746831,0.770730917
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Magenta')",4.728722083,35.90812523,0.770981843
PassiveAggressiveRegressor,"('RGB', 'LBP', 'Temp', 'Cyan')",4.850931842,35.89890277,0.771040663
PassiveAggressiveRegressor,"('Lab', 'HSV', 'LBP', 'Temp', 'Magenta', 'Chroma')",4.972035582,35.89663151,0.771055149
RANSACRegressor,"('Lab', 'RGB', 'LBP', 'Temp', 'Cyan', 'Brightness')",4.801740424,35.88371106,0.771137554
PassiveAggressiveRegressor,"('Lab', 'GLCM', 'LBP', 'Temp', 'Chroma')",5.014974562,35.83818596,0.771427908
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",4.894133105,35.83791091,0.771429662
RANSACRegressor,"('HSV', 'GLCM', 'LBP', 'Brightness', 'Chroma')",5.098125458,35.82892827,0.771486953
PassiveAggressiveRegressor,"('Lab', 'GLCM', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",4.844601603,35.78976331,0.771736743
RANSACRegressor,"('GLCM', 'LBP', 'Yellow', 'Magenta')",4.805434902,35.75510516,0.771957789
RANSACRegressor,"('Lab', 'GLCM', 'LBP', 'Yellow', 'Chroma')",4.856519536,35.72785802,0.772131568
PassiveAggressiveRegressor,"('RGB', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",4.85079486,35.70820289,0.772256926
PassiveAggressiveRegressor,"('Lab', 'HSV', 'LBP', 'Temp', 'Cyan', 'Brightness')",4.959268368,35.62720333,0.772773533
RANSACRegressor,"('Lab', 'RGB', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",4.628222032,35.59602338,0.772972395
RANSACRegressor,"('Lab', 'GLCM', 'LBP', 'Cyan', 'Magenta', 'Brightness')",4.598728546,35.57463685,0.773108796
RANSACRegressor,"('Lab', 'RGB', 'GLCM', 'LBP', 'Temp', 'Magenta', 'Brightness')",4.604972452,35.57341399,0.773116595
PassiveAggressiveRegressor,"('Lab', 'HSV', 'LBP', 'Temp', 'Yellow')",4.746560614,35.56590409,0.773164493
PassiveAggressiveRegressor,"('Lab', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",4.88563787,35.54271324,0.773312401
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Magenta')",4.800878352,35.52622825,0.773417541
RANSACRegressor,"('Lab', 'RGB', 'GLCM', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Brightness')",4.483834248,35.48245316,0.773696734
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Brightness', 'Chroma')",4.42998329,35.46037646,0.773837536
PassiveAggressiveRegressor,"('Lab', 'HSV', 'GLCM', 'LBP', 'Temp', 'Yellow')",4.786759091,35.43485708,0.774000296
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.07128873,35.29463185,0.774894638
PassiveAggressiveRegressor,"('HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Brightness')",4.653853968,35.2866843,0.774945326
PassiveAggressiveRegressor,"('LBP', 'Temp', 'Magenta', 'Chroma')",4.842944928,35.24413433,0.775216706
PassiveAggressiveRegressor,"('Lab', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta')",5.09244975,35.24393515,0.775217976
PassiveAggressiveRegressor,"('RGB', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta')",4.95166108,35.2437188,0.775219356
PassiveAggressiveRegressor,"('RGB', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Chroma')",4.861244877,35.18213896,0.775612105
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Chroma')",4.717243494,35.08943597,0.776203355
RANSACRegressor,"('LBP', 'Temp', 'Yellow', 'Cyan', 'Chroma')",4.529202804,35.02313285,0.776626229
PassiveAggressiveRegressor,"('Lab', 'RGB', 'LBP', 'Temp', 'Yellow', 'Magenta')",4.959914797,34.96460195,0.776999533
PassiveAggressiveRegressor,"('RGB', 'LBP', 'Temp')",4.683997758,34.94165174,0.777145907
RANSACRegressor,"('Lab', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Chroma')",4.485143131,34.9228834,0.777265609
PassiveAggressiveRegressor,"('Lab', 'HSV', 'GLCM', 'LBP', 'Temp', 'Cyan', 'Magenta')",4.603210332,34.8808742,0.77753354
PassiveAggressiveRegressor,"('Lab', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Chroma')",4.762385718,34.84615139,0.777754998
PassiveAggressiveRegressor,"('HSV', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Brightness')",4.851938499,34.81600295,0.777947281
RANSACRegressor,"('HSV', 'LBP', 'Yellow', 'Magenta', 'Chroma')",4.66775992,34.81461243,0.77795615
PassiveAggressiveRegressor,"('Lab', 'HSV', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Brightness')",4.862045264,34.74166071,0.778421428
RANSACRegressor,"('HSV', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Brightness')",4.618275236,34.70509954,0.778654611
PassiveAggressiveRegressor,"('GLCM', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Brightness')",4.584252543,34.67875915,0.778822608
RANSACRegressor,"('GLCM', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta')",4.701889296,34.66949472,0.778881695
PassiveAggressiveRegressor,"('RGB', 'GLCM', 'LBP', 'Temp', 'Cyan', 'Chroma')",4.815828743,34.64827001,0.779017064
PassiveAggressiveRegressor,"('Lab', 'HSV', 'GLCM', 'LBP', 'Temp', 'Brightness', 'Chroma')",4.649545902,34.61926288,0.779202068
PassiveAggressiveRegressor,"('LBP', 'Temp', 'Yellow', 'Brightness', 'Chroma')",4.693137052,34.5973643,0.779341735
PassiveAggressiveRegressor,"('Lab', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",4.557688614,34.59495171,0.779357122
PassiveAggressiveRegressor,"('Lab', 'HSV', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Magenta')",4.780548031,34.52097436,0.779828942
PassiveAggressiveRegressor,"('Lab', 'RGB', 'LBP', 'Temp', 'Magenta', 'Brightness')",4.885984131,34.50204067,0.779949699
PassiveAggressiveRegressor,"('Lab', 'HSV', 'GLCM', 'LBP', 'Temp', 'Magenta', 'Brightness')",4.726254166,34.48362875,0.780067128
PassiveAggressiveRegressor,"('Lab', 'GLCM', 'LBP', 'Temp', 'Cyan', 'Brightness')",4.770188568,34.45147517,0.7802722
RANSACRegressor,"('Lab', 'HSV', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Magenta')",4.954795188,34.3905143,0.780661002
PassiveAggressiveRegressor,"('RGB', 'LBP', 'Temp', 'Yellow', 'Chroma')",4.508327168,34.34651471,0.780941627
RANSACRegressor,"('Lab', 'GLCM', 'LBP', 'Temp', 'Magenta')",4.669592654,34.32132728,0.78110227
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Magenta')",4.588856835,34.30585842,0.781200928
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Temp', 'Yellow', 'Brightness')",4.614762605,34.26589545,0.781455808
RANSACRegressor,"('HSV', 'LBP', 'Temp', 'Yellow', 'Brightness')",4.786327643,34.25830174,0.78150424
RANSACRegressor,"('LBP', 'Temp')",4.514168594,34.22542145,0.781713947
PassiveAggressiveRegressor,"('HSV', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Brightness')",4.4800365,34.21830787,0.781759316
PassiveAggressiveRegressor,"('HSV', 'RGB', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta')",4.546209682,34.16693662,0.782086957
PassiveAggressiveRegressor,"('HSV', 'RGB', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",4.747755323,34.1384147,0.782268866
PassiveAggressiveRegressor,"('HSV', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Brightness', 'Chroma')",4.638578348,34.13446707,0.782294044
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Cyan', 'Brightness', 'Chroma')",4.466669793,34.05682552,0.782789233
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Cyan', 'Brightness', 'Chroma')",4.829379434,34.03250582,0.782944342
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Magenta', 'Brightness', 'Chroma')",4.740724004,33.97361136,0.783319964
PassiveAggressiveRegressor,"('Lab', 'HSV', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Chroma')",4.993876381,33.96207518,0.783393541
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Yellow')",4.788021154,33.95349867,0.783448241
RANSACRegressor,"('Lab', 'HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Brightness')",4.674236554,33.94459342,0.783505038
RANSACRegressor,"('Lab', 'HSV', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",4.694835999,33.93150564,0.78358851
PassiveAggressiveRegressor,"('GLCM', 'LBP', 'Temp', 'Brightness', 'Chroma')",4.330616967,33.93119283,0.783590505
PassiveAggressiveRegressor,"('Lab', 'HSV', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Chroma')",4.750864536,33.90631773,0.783749156
PassiveAggressiveRegressor,"('GLCM', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta')",4.656862616,33.90547202,0.78375455
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Temp', 'Brightness', 'Chroma')",4.731917092,33.84515407,0.784139251
PassiveAggressiveRegressor,"('RGB', 'LBP', 'Temp', 'Yellow', 'Cyan')",4.617487225,33.84207312,0.784158901
RANSACRegressor,"('HSV', 'LBP', 'Temp', 'Cyan', 'Magenta')",4.618790601,33.8320294,0.784222959
PassiveAggressiveRegressor,"('Lab', 'LBP', 'Temp', 'Magenta')",4.763865071,33.80731926,0.784380557
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Yellow')",4.781684409,33.7765471,0.784576819
PassiveAggressiveRegressor,"('Lab', 'RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta')",4.82429509,33.77380072,0.784594335
RANSACRegressor,"('Lab', 'RGB', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Brightness')",4.665939301,33.77297802,0.784599582
RANSACRegressor,"('LBP', 'Temp', 'Yellow', 'Brightness', 'Chroma')",4.572373921,33.75813216,0.784694267
PassiveAggressiveRegressor,"('Lab', 'LBP', 'Temp', 'Yellow', 'Cyan')",4.681733244,33.75536417,0.784711921
PassiveAggressiveRegressor,"('Lab', 'GLCM', 'LBP', 'Temp', 'Cyan', 'Magenta')",4.537153642,33.72386541,0.784912817
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Cyan')",4.588999772,33.71576506,0.78496448
PassiveAggressiveRegressor,"('Lab', 'RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Chroma')",4.648697547,33.71065697,0.784997059
PassiveAggressiveRegressor,"('Lab', 'RGB', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Brightness')",4.902803494,33.68711156,0.785147229
RANSACRegressor,"('RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Brightness')",4.771268211,33.59725729,0.78572031
PassiveAggressiveRegressor,"('LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta')",4.633755897,33.59604384,0.785728049
PassiveAggressiveRegressor,"('Lab', 'GLCM', 'LBP', 'Temp', 'Magenta')",4.607782944,33.51593475,0.786238976
PassiveAggressiveRegressor,"('GLCM', 'LBP', 'Temp', 'Magenta', 'Chroma')",4.914051538,33.49100628,0.786397967
PassiveAggressiveRegressor,"('HSV', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta')",4.871468769,33.36654443,0.787191772
PassiveAggressiveRegressor,"('HSV', 'LBP', 'Temp', 'Magenta', 'Brightness')",4.636931631,33.34525582,0.787327548
PassiveAggressiveRegressor,"('RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Cyan')",4.728833025,33.33826682,0.787372123
RANSACRegressor,"('Lab', 'RGB', 'GLCM', 'LBP', 'Temp', 'Cyan', 'Magenta')",4.600046869,33.31385091,0.787527845
RANSACRegressor,"('Lab', 'LBP', 'Temp', 'Brightness', 'Chroma')",4.328530855,33.28775073,0.787694309
RANSACRegressor,"('Lab', 'HSV', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Chroma')",4.474704213,33.25541229,0.787900561
PassiveAggressiveRegressor,"('LBP', 'Temp', 'Yellow', 'Brightness')",4.726747538,33.22684847,0.788082738
RANSACRegressor,"('RGB', 'LBP', 'Temp', 'Brightness')",4.60055697,33.16912844,0.78845087
RANSACRegressor,"('RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",4.56401118,33.14512762,0.788603944
PassiveAggressiveRegressor,"('Lab', 'HSV', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",4.728818247,33.1331504,0.788680334
RANSACRegressor,"('Lab', 'HSV', 'GLCM', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",4.460175223,33.06802769,0.789095679
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Cyan', 'Brightness')",4.4887377,33.03885817,0.789281719
PassiveAggressiveRegressor,"('HSV', 'RGB', 'LBP', 'Temp', 'Chroma')",4.465642152,33.03190664,0.789326056
RANSACRegressor,"('Lab', 'RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta')",4.424765657,33.0199534,0.789402292
PassiveAggressiveRegressor,"('Lab', 'GLCM', 'LBP', 'Temp', 'Brightness')",4.73295598,32.98907117,0.789599256
RANSACRegressor,"('Lab', 'GLCM', 'LBP', 'Temp', 'Cyan', 'Brightness', 'Chroma')",4.636470811,32.93080878,0.789970847
PassiveAggressiveRegressor,"('HSV', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",4.764018772,32.90547968,0.790132393
PassiveAggressiveRegressor,"('Lab', 'GLCM', 'LBP', 'Temp', 'Magenta', 'Brightness', 'Chroma')",4.383311447,32.83177174,0.790602494
RANSACRegressor,"('Lab', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Brightness', 'Chroma')",4.395430299,32.83066552,0.79060955
PassiveAggressiveRegressor,"('GLCM', 'LBP', 'Temp', 'Yellow', 'Magenta')",4.666438711,32.83011345,0.790613071
RANSACRegressor,"('Lab', 'HSV', 'LBP', 'Temp', 'Yellow', 'Brightness', 'Chroma')",4.906711171,32.82108431,0.790670658
RANSACRegressor,"('Lab', 'RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Cyan')",4.443056873,32.80508991,0.790772668
PassiveAggressiveRegressor,"('HSV', 'LBP', 'Temp', 'Yellow', 'Magenta')",4.635786053,32.77664987,0.790954056
RANSACRegressor,"('HSV', 'LBP', 'Temp', 'Magenta', 'Chroma')",4.753314765,32.72791674,0.79126487
PassiveAggressiveRegressor,"('HSV', 'GLCM', 'LBP', 'Temp', 'Magenta', 'Chroma')",4.661816959,32.70673343,0.791399975
RANSACRegressor,"('Lab', 'HSV', 'GLCM', 'LBP', 'Temp', 'Cyan', 'Brightness')",4.465789982,32.6598003,0.79169931
PassiveAggressiveRegressor,"('GLCM', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Chroma')",4.842644845,32.62719809,0.791907243
RANSACRegressor,"('Lab', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Chroma')",4.712967099,32.61813472,0.791965048
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Temp', 'Magenta', 'Chroma')",4.660724148,32.60821404,0.792028321
RANSACRegressor,"('Lab', 'HSV', 'LBP', 'Temp', 'Cyan', 'Chroma')",4.575984978,32.52097149,0.792584745
RANSACRegressor,"('GLCM', 'LBP', 'Temp')",4.73130393,32.50528716,0.792684778
PassiveAggressiveRegressor,"('RGB', 'GLCM', 'LBP', 'Temp', 'Cyan', 'Brightness')",4.772004109,32.4413171,0.793092772
RANSACRegressor,"('RGB', 'GLCM', 'LBP', 'Temp', 'Magenta', 'Chroma')",4.565726212,32.362824,0.793593393
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta')",4.639211608,32.35973975,0.793613064
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Brightness')",4.790162682,32.3240085,0.793840954
RANSACRegressor,"('Lab', 'RGB', 'LBP', 'Temp', 'Brightness', 'Chroma')",4.853975489,32.31983245,0.793867588
PassiveAggressiveRegressor,"('HSV', 'RGB', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Brightness')",4.702708573,32.31028687,0.793928469
PassiveAggressiveRegressor,"('Lab', 'RGB', 'LBP', 'Temp', 'Cyan', 'Magenta')",4.684505956,32.27628834,0.794145308
RANSACRegressor,"('HSV', 'RGB', 'LBP', 'Temp', 'Magenta', 'Brightness')",4.374526428,32.27105367,0.794178694
RANSACRegressor,"('RGB', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",4.554814285,32.26163858,0.794238742
RANSACRegressor,"('Lab', 'HSV', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",4.564413939,32.25637966,0.794272283
PassiveAggressiveRegressor,"('Lab', 'RGB', 'LBP', 'Temp', 'Magenta')",4.565164651,32.23816767,0.794388437
RANSACRegressor,"('Lab', 'HSV', 'GLCM', 'LBP', 'Temp', 'Brightness', 'Chroma')",4.610366489,32.17174469,0.794812076
RANSACRegressor,"('HSV', 'RGB', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Chroma')",4.50403891,32.13157317,0.795068285
PassiveAggressiveRegressor,"('Lab', 'HSV', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Chroma')",4.535943303,32.12338472,0.795120511
PassiveAggressiveRegressor,"('Lab', 'HSV', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Chroma')",4.419339877,32.12248952,0.79512622
RANSACRegressor,"('Lab', 'GLCM', 'LBP', 'Cyan')",4.555723131,32.11589693,0.795168267
PassiveAggressiveRegressor,"('Lab', 'LBP', 'Temp', 'Yellow', 'Brightness')",4.707701215,32.11390077,0.795180998
RANSACRegressor,"('Lab', 'HSV', 'GLCM', 'LBP', 'Temp', 'Cyan', 'Magenta')",4.508604548,32.10527943,0.795235984
RANSACRegressor,"('Lab', 'GLCM', 'LBP', 'Temp', 'Magenta', 'Chroma')",4.580698172,32.10320563,0.795249211
RANSACRegressor,"('HSV', 'RGB', 'LBP', 'Yellow', 'Brightness', 'Chroma')",4.74573571,32.08268244,0.795380105
PassiveAggressiveRegressor,"('Lab', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Chroma')",4.383582379,32.06477999,0.795494285
PassiveAggressiveRegressor,"('LBP', 'Temp', 'Chroma')",4.446490546,32.06441875,0.795496589
RANSACRegressor,"('HSV', 'RGB', 'LBP', 'Temp', 'Cyan', 'Magenta')",4.495975419,32.0078802,0.795857186
PassiveAggressiveRegressor,"('HSV', 'RGB', 'LBP', 'Temp', 'Cyan', 'Magenta')",4.540137118,31.98619209,0.79599551
PassiveAggressiveRegressor,"('GLCM', 'LBP', 'Temp', 'Cyan', 'Chroma')",4.873707848,31.98010955,0.796034304
RANSACRegressor,"('Lab', 'RGB', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",4.497627741,31.96200505,0.796149773
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Chroma')",4.315223524,31.94854569,0.796235615
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Magenta', 'Brightness')",4.547267883,31.93845957,0.796299943
RANSACRegressor,"('LBP', 'Temp', 'Yellow', 'Brightness')",4.542421742,31.89950603,0.796548385
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Brightness')",4.38165355,31.87292448,0.796717919
RANSACRegressor,"('HSV', 'GLCM', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Chroma')",4.299732125,31.85071495,0.796859569
RANSACRegressor,"('HSV', 'LBP', 'Temp', 'Cyan')",4.423492084,31.79508992,0.797214339
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",4.382626033,31.75098361,0.797495645
PassiveAggressiveRegressor,"('Lab', 'RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",4.628442438,31.74997375,0.797502086
RANSACRegressor,"('Lab', 'RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Brightness')",4.58828374,31.74082208,0.797560454
PassiveAggressiveRegressor,"('RGB', 'LBP', 'Temp', 'Magenta', 'Brightness', 'Chroma')",4.547750913,31.71545596,0.797722236
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta')",4.564426917,31.71250815,0.797741037
PassiveAggressiveRegressor,"('Lab', 'RGB', 'LBP', 'Temp', 'Chroma')",4.603556985,31.67725946,0.797965849
PassiveAggressiveRegressor,"('HSV', 'LBP', 'Temp', 'Cyan', 'Brightness', 'Chroma')",4.655930054,31.66479319,0.798045358
RANSACRegressor,"('HSV', 'LBP', 'Temp', 'Cyan', 'Brightness', 'Chroma')",4.613895187,31.66088306,0.798070296
RANSACRegressor,"('GLCM', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Chroma')",4.651223377,31.64176795,0.79819221
PassiveAggressiveRegressor,"('Lab', 'RGB', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Chroma')",4.486217569,31.60832424,0.798405511
PassiveAggressiveRegressor,"('Lab', 'RGB', 'LBP', 'Temp', 'Yellow', 'Chroma')",4.556032834,31.59690582,0.798478336
RANSACRegressor,"('Lab', 'HSV', 'GLCM', 'LBP', 'Temp', 'Magenta', 'Brightness', 'Chroma')",4.280341372,31.58781642,0.798536308
RANSACRegressor,"('Lab', 'HSV', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",4.656730532,31.58233379,0.798571275
RANSACRegressor,"('Lab', 'HSV', 'LBP', 'Temp', 'Cyan', 'Magenta')",4.63871567,31.57272084,0.798632586
RANSACRegressor,"('Lab', 'RGB', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",4.494531191,31.56855463,0.798659157
RANSACRegressor,"('HSV', 'RGB', 'LBP', 'Temp', 'Cyan', 'Brightness')",4.693873419,31.55950621,0.798716867
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",4.64387315,31.55279548,0.798759667
PassiveAggressiveRegressor,"('Lab', 'RGB', 'GLCM', 'LBP', 'Temp', 'Cyan', 'Chroma')",4.559543436,31.5497027,0.798779393
RANSACRegressor,"('RGB', 'GLCM', 'LBP', 'Temp', 'Cyan')",4.541893961,31.52166916,0.798958188
