Filename,Mean_RGB_R,Mean_RGB_G,Mean_RGB_B,Std_RGB_R,Std_RGB_G,Std_RGB_B,Mean_LAB_L,Mean_LAB_A,Mean_LAB_B,Std_LAB_L,Std_LAB_A,Std_LAB_B,Mean_HSV_H,Mean_HSV_S,Mean_HSV_V,Std_HSV_H,Std_HSV_S,Std_HSV_V,Mean_GRAY_Gray,Std_GRAY_Gray
5_5_9.png,207.8988114847784,216.27731596026965,213.601425008068,58.082966085780136,39.855489577314174,45.8632463723191,218.8110633942018,125.55892324879876,132.17488206172905,39.715289429097346,6.55178403296933,11.112640612491631,58.389823299896015,18.44082216141351,217.1790868272196,61.236980925860564,43.211926820915195,39.87951146508332,214.52158343194205,43.49924279503589
1_10_3.png,193.94440557990893,206.42881195541094,201.66376465684166,73.73964586867564,54.02606793554368,61.68261330722736,208.45746131848824,123.97076212214931,134.23976979345954,54.00046985449819,7.5615048810745975,11.84005320340317,49.24780674035427,28.543835890436746,207.11123915304074,55.32195365702523,50.06678710803285,54.16584799671459,203.57518096941337,58.38362484160455
8_10_5.png,201.55596846089716,220.99985690529977,219.9323313902933,64.27615188575913,31.370691670808174,35.11140503126854,223.30610068622704,124.95634849666523,137.493290629034,30.722561722404738,6.631967975055557,20.18269684657281,52.10346015759466,30.197279239726765,222.60680747543748,55.56294694488655,58.905261262197094,31.010813722910225,218.45808204917887,35.14705847242597
3_20_8.png,202.31662811962136,217.57579738597246,214.09688637361947,66.52961061236294,37.75258346608678,44.56243807832026,219.65974590325587,124.41283510156698,135.40195766324226,37.76138341902851,8.031451845480936,16.608819469248594,51.370981190386544,27.628051547708694,218.33038560491968,57.38364122100943,57.793970785709284,37.76541702840658,214.7932381871235,42.62252824024617
1_15_3.png,209.02277345991106,217.5942163183986,214.40915133749283,62.90796173428517,45.67512596397355,52.14836023185768,219.62261675048407,125.27401256812966,132.26511290698508,45.33050707819189,6.517973881949816,10.356458264069856,48.692658804862305,19.08355088882315,218.30841367702953,57.51851493807587,41.522908257070405,45.708823234332385,215.6589039752761,49.40608444836015
7_15_2.png,205.89590297574225,224.35899261106928,225.56087026678142,58.008738767472735,24.056275686124117,24.806471721162225,227.0788669745948,126.1182645201341,137.05142545628945,22.672837563362428,5.058008486315791,21.3119725145552,57.52050030479059,26.905278479991395,226.9905650503801,57.333703545288984,57.39476703513312,23.254836191041772,222.60920865381166,26.359019740493693
1_10_1.png,198.89489184416237,207.76277716894364,204.12977215782774,67.91818170718263,51.74734756491185,58.21607875071718,210.1953240977302,124.97162069035069,132.46789507359796,51.647745635871615,6.485915768004007,9.94424614205049,55.93018138401822,22.36339134439544,208.5902230013805,56.59220299566575,43.60043906673194,51.90228131080153,205.65271028309667,55.378676772860295
8_10_2.png,207.4111265373996,224.733018569815,223.46850650369333,63.418461526330375,31.503318604083884,34.529181546507616,226.71824530263913,125.16194812733075,136.42270880396586,30.64916177757515,6.417797474160821,19.00108778631069,43.33236635156698,26.70291125439257,225.6113814633534,53.49343168537234,56.41134712759314,31.17966389160222,222.3744178723824,35.227703238897845
4_10_7.png,205.57796694590863,216.46217526355423,212.978144217495,65.02704965231817,43.47848296889615,50.41062590829999,218.5542444330895,124.8765760026714,133.38326419517355,43.39162623503585,7.308030667141855,12.698456315488878,50.75464816856712,23.004812721869623,217.19454828241538,57.961998132125885,49.805289385658135,43.505897922425916,214.17706097828815,47.77276453667046
6_20_9.png,205.24858518897017,225.88280235898952,229.42651235522447,55.797149840133144,20.69389974309794,19.85978541491673,228.9260189754554,126.83563483846099,138.2542852212421,18.585721450747933,3.34353068716064,23.384185738980182,56.81425585153112,28.697565821321,230.45676551070352,56.26216036138985,58.97404298021829,19.36416370022191,224.58232180955966,21.345434810523226
2_5_5.png,186.2530917755845,196.12541471690332,192.27633474747202,66.91921309990225,50.73108658784449,57.356166552135626,199.4153348326341,124.67097076923767,133.02156253361662,50.90449144938376,6.782883657851039,10.185721033770651,72.1134618272196,25.3358954232107,197.39143756947433,58.38230692762756,43.36114849802075,51.110232816021046,193.83886489036504,54.37926485562126
7_15_6.png,207.17810180453958,229.0066085771658,230.3331748870482,60.42192748333316,22.583404171183265,22.794395789356525,231.16835427648093,125.77286697011259,138.580759253532,21.11406313805907,5.320550772524201,23.09692520485463,49.377028650315545,29.672164270922977,231.63664552181942,55.60886960993718,60.14111317931225,21.423278629744953,226.90710436612522,24.897416645529848
2_5_3.png,189.35581404860514,199.8452456589752,195.97084246584552,66.80783254146677,49.615865298227725,56.32246368367306,202.8978553723824,124.6094029578134,133.29626659539946,49.738238523204465,6.988015727224235,10.763291306358818,66.23794883776176,25.3489210749247,200.9533341513375,58.88658644179452,45.231159801999375,49.90217457044617,197.4853609751506,53.383466904150396
1_10_9.png,197.53886242514702,207.38467161054933,203.98711514585125,60.93215626958305,41.29293511050209,48.14949985950773,210.43038919069133,125.02310346295899,132.8924820935528,41.47324780994074,7.17331327875987,11.874581584376832,65.0906441614673,22.267614935187176,208.4492165649204,58.20109599932989,47.17171885103682,41.49063965241714,205.2405096950301,45.33073176742732
3_10_8.png,203.90977453340147,213.3702139473071,210.27753614906052,60.91388982658888,41.15694867041246,47.72367428558679,215.97189500188253,125.2348460247239,132.69981230726478,41.2986871844139,6.925171641246008,11.819212717277713,56.437849780819704,20.91597326807229,214.2006279582616,58.57509306861276,47.30997268577085,41.2714638067424,211.36314947289156,45.145836435185785
