Feature_Groups,RMSE,R2_Score,MSE
RGB + LAB + GLCM + Cyan + Magenta + Brightness + Chroma,3.982449102688208,0.3412530330215655,15.859900855502113
RGB + LAB + LBP + Yellow + Cyan + Magenta + Brightness,3.641101962762314,0.4493396048521948,13.257623503231574
RGB + LAB + LBP + Yellow + Cyan + Magenta + Chroma,3.647620244658242,0.44736626131619595,13.305133449240651
RGB + LAB + LBP + Yellow + Cyan + Brightness + Chroma,3.647620244919176,0.4473662612371302,13.305133451144227
RGB + LAB + LBP + Yellow + Magenta + Brightness + Chroma,3.647620244367895,0.447366261404174,13.305133447122502
RGB + LAB + LBP + Cyan + Magenta + Brightness + Chroma,3.6476202446771993,0.44736626131045165,13.305133449378951
RGB + LAB + Yellow + Cyan + Magenta + Brightness + Chroma,4.024488432801364,0.32727196373316325,16.196507145751983
RGB + HSV + GLCM + LBP + Yellow + Cyan + Magenta,3.731781457388305,0.42157032491891067,13.926192845707181
RGB + HSV + GLCM + LBP + Yellow + Cyan + Brightness,3.731781457371924,0.4215703249239887,13.926192845584922
RGB + HSV + GLCM + LBP + Yellow + Cyan + Chroma,3.7270717213351663,0.4230294307322672,13.891063615976279
RGB + HSV + GLCM + LBP + Yellow + Magenta + Brightness,3.7317814573578865,0.42157032492834035,13.926192845480152
RGB + HSV + GLCM + LBP + Yellow + Magenta + Chroma,3.7270717213505846,0.42302943072749344,13.891063616091209
RGB + HSV + GLCM + LBP + Yellow + Brightness + Chroma,3.7270717213369786,0.42302943073170596,13.89106361598979
RGB + HSV + GLCM + LBP + Cyan + Magenta + Brightness,3.7317814573672283,0.42157032492544433,13.926192845549876
RGB + HSV + GLCM + LBP + Cyan + Magenta + Chroma,3.7270717213127074,0.4230294307392207,13.891063615808866
RGB + HSV + GLCM + LBP + Cyan + Brightness + Chroma,3.7270717214230986,0.4230294307050423,13.89106361663174
RGB + HSV + GLCM + LBP + Magenta + Brightness + Chroma,3.7270717213000335,0.4230294307431446,13.891063615714396
RGB + HSV + GLCM + Yellow + Cyan + Magenta + Brightness,4.200061044388632,0.2672946449414805,17.640512776590924
RGB + HSV + GLCM + Yellow + Cyan + Magenta + Chroma,4.166396453332686,0.27899322396037685,17.358859406343186
RGB + HSV + GLCM + Yellow + Cyan + Brightness + Chroma,4.166396453332617,0.2789932239604005,17.358859406342614
RGB + HSV + GLCM + Yellow + Magenta + Brightness + Chroma,4.166396453332752,0.27899322396035375,17.35885940634374
RGB + HSV + GLCM + Cyan + Magenta + Brightness + Chroma,4.166396453332686,0.27899322396037685,17.358859406343186
RGB + HSV + LBP + Yellow + Cyan + Magenta + Brightness,3.850009251393718,0.3843389102253474,14.822571235817216
RGB + HSV + LBP + Yellow + Cyan + Magenta + Chroma,3.859449422463265,0.3813160232475682,14.895349844552028
RGB + HSV + LBP + Yellow + Cyan + Brightness + Chroma,3.859449422470993,0.3813160232450904,14.895349844611681
RGB + HSV + LBP + Yellow + Magenta + Brightness + Chroma,3.8594494224336833,0.38131602325705216,14.895349844323691
RGB + HSV + LBP + Cyan + Magenta + Brightness + Chroma,3.8594494224802216,0.38131602324213176,14.895349844682915
RGB + HSV + Yellow + Cyan + Magenta + Brightness + Chroma,4.411174429731122,0.1917855272410548,19.458459849513684
RGB + GLCM + LBP + Yellow + Cyan + Magenta + Brightness,4.1638873119872,0.27986139057878223,17.337957546927992
RGB + GLCM + LBP + Yellow + Cyan + Magenta + Chroma,4.021176935312956,0.32837859912670564,16.169863945092896
RGB + GLCM + LBP + Yellow + Cyan + Brightness + Chroma,4.021176935304627,0.32837859912948786,16.169863945025913
RGB + GLCM + LBP + Yellow + Magenta + Brightness + Chroma,4.021176935310454,0.3283785991275415,16.169863945072773
RGB + GLCM + LBP + Cyan + Magenta + Brightness + Chroma,4.021176935265256,0.32837859914263956,16.169863944709274
RGB + GLCM + Yellow + Cyan + Magenta + Brightness + Chroma,4.395103040934947,0.1976639921945097,19.316930740435616
RGB + LBP + Yellow + Cyan + Magenta + Brightness + Chroma,4.252870143023054,0.2487535981926582,18.086904453416935
LAB + HSV + GLCM + LBP + Yellow + Cyan + Magenta,3.3998469292000584,0.5198942701099757,11.558959141991068
LAB + HSV + GLCM + LBP + Yellow + Cyan + Brightness,3.399846929348,0.5198942700681929,11.558959142997026
LAB + HSV + GLCM + LBP + Yellow + Cyan + Chroma,3.331452148261321,0.539016564965273,11.098573416154972
LAB + HSV + GLCM + LBP + Yellow + Magenta + Brightness,3.399846929034294,0.5198942701567921,11.55895914086392
LAB + HSV + GLCM + LBP + Yellow + Magenta + Chroma,3.4002605926163163,0.5197774329331212,11.561772097699462
LAB + HSV + GLCM + LBP + Yellow + Brightness + Chroma,3.3696145299359683,0.5283947783950773,11.354302080355597
LAB + HSV + GLCM + LBP + Cyan + Magenta + Brightness,3.3998469293361753,0.5198942700715325,11.55895914291662
LAB + HSV + GLCM + LBP + Cyan + Magenta + Chroma,3.3388779126931127,0.5369592222049386,11.148105715869917
LAB + HSV + GLCM + LBP + Cyan + Brightness + Chroma,3.333155685370001,0.5385449969311623,11.10992682291436
LAB + HSV + GLCM + LBP + Magenta + Brightness + Chroma,3.3438647956939,0.5355750118924862,11.181431771881007
LAB + HSV + GLCM + Yellow + Cyan + Magenta + Brightness,3.924638349723659,0.36023946372795523,15.402786176121648
LAB + HSV + GLCM + Yellow + Cyan + Magenta + Chroma,3.9222780988355326,0.36100872763913416,15.38426548460488
LAB + HSV + GLCM + Yellow + Cyan + Brightness + Chroma,3.922278098835994,0.36100872763898373,15.3842654846085
LAB + HSV + GLCM + Yellow + Magenta + Brightness + Chroma,3.9222780988359287,0.36100872763900504,15.384265484607988
LAB + HSV + GLCM + Cyan + Magenta + Brightness + Chroma,3.9222780988343886,0.36100872763950687,15.384265484595907
LAB + HSV + LBP + Yellow + Cyan + Magenta + Brightness,3.4924064136029584,0.4933970495989288,12.19690255777508
LAB + HSV + LBP + Yellow + Cyan + Magenta + Chroma,3.490702485571913,0.49389126721647414,12.185003842777933
LAB + HSV + LBP + Yellow + Cyan + Brightness + Chroma,3.4907024860417053,0.4938912670802461,12.185003846057741
LAB + HSV + LBP + Yellow + Magenta + Brightness + Chroma,3.4907024861617586,0.4938912670454336,12.185003846895881
LAB + HSV + LBP + Cyan + Magenta + Brightness + Chroma,3.490702485766591,0.4938912671600223,12.185003844137059
LAB + HSV + Yellow + Cyan + Magenta + Brightness + Chroma,4.033965786559416,0.3240997897768444,16.272879967131928
LAB + GLCM + LBP + Yellow + Cyan + Magenta + Brightness,3.5582865747387595,0.47410383399277556,12.661403347966093
LAB + GLCM + LBP + Yellow + Cyan + Magenta + Chroma,3.5316277196054737,0.481954394053109,12.472394349885759
LAB + GLCM + LBP + Yellow + Cyan + Brightness + Chroma,3.5316277191785765,0.48195439417835007,12.472394346870473
LAB + GLCM + LBP + Yellow + Magenta + Brightness + Chroma,3.531627719147648,0.4819543941874237,12.472394346652017
LAB + GLCM + LBP + Cyan + Magenta + Brightness + Chroma,3.53162771900037,0.48195439423063124,12.47239434561176
LAB + GLCM + Yellow + Cyan + Magenta + Brightness + Chroma,4.020248460223924,0.32868871318455295,16.162397681932834
LAB + LBP + Yellow + Cyan + Magenta + Brightness + Chroma,3.717394388752069,0.4260217462483121,13.81902104152537
HSV + GLCM + LBP + Yellow + Cyan + Magenta + Brightness,3.543106853946847,0.4785812301058676,12.553606178485122
HSV + GLCM + LBP + Yellow + Cyan + Magenta + Chroma,3.6724891619744486,0.43980502849138825,13.487176644819789
HSV + GLCM + LBP + Yellow + Cyan + Brightness + Chroma,3.6724891619599447,0.43980502849581304,13.487176644713257
HSV + GLCM + LBP + Yellow + Magenta + Brightness + Chroma,3.672489161948317,0.43980502849936043,13.487176644627851
HSV + GLCM + LBP + Cyan + Magenta + Brightness + Chroma,3.672489161948915,0.439805028499178,13.487176644632243
HSV + GLCM + Yellow + Cyan + Magenta + Brightness + Chroma,4.283048116098836,0.23805422157706846,18.34450116481779
HSV + LBP + Yellow + Cyan + Magenta + Brightness + Chroma,3.978685820296708,0.34249743288052026,15.829940856630088
GLCM + LBP + Yellow + Cyan + Magenta + Brightness + Chroma,4.535399187390779,0.14562369284880639,20.56984578898494
RGB + LAB + HSV + GLCM + LBP + Yellow + Cyan + Magenta,3.132460527537396,0.5924420446827774,9.81230895657986
RGB + LAB + HSV + GLCM + LBP + Yellow + Cyan + Brightness,3.1324605262889995,0.59244204500763,9.812308948758755
RGB + LAB + HSV + GLCM + LBP + Yellow + Cyan + Chroma,3.1303437409950825,0.5929926800025835,9.79905193678709
RGB + LAB + HSV + GLCM + LBP + Yellow + Magenta + Brightness,3.132460528486093,0.5924420444359113,9.812308962523373
RGB + LAB + HSV + GLCM + LBP + Yellow + Magenta + Chroma,3.130343742597427,0.5929926795859097,9.799051946818867
RGB + LAB + HSV + GLCM + LBP + Yellow + Brightness + Chroma,3.1303437407064436,0.5929926800776413,9.79905193498001
RGB + LAB + HSV + GLCM + LBP + Cyan + Magenta + Brightness,3.132460525128065,0.5924420453097234,9.812308941485593
RGB + LAB + HSV + GLCM + LBP + Cyan + Magenta + Chroma,3.1303437398493785,0.5929926803005124,9.799051929614192
RGB + LAB + HSV + GLCM + LBP + Cyan + Brightness + Chroma,3.1303437379573085,0.5929926807925263,9.799051917768535
RGB + LAB + HSV + GLCM + LBP + Magenta + Brightness + Chroma,3.1303437404240326,0.5929926801510794,9.799051933211922
RGB + LAB + HSV + GLCM + Yellow + Cyan + Magenta + Brightness,3.7603175301061347,0.41269026552970434,14.1399879272235
RGB + LAB + HSV + GLCM + Yellow + Cyan + Magenta + Chroma,3.7570837285552248,0.4136999815754967,14.11567814337443
RGB + LAB + HSV + GLCM + Yellow + Cyan + Brightness + Chroma,3.757083728554095,0.4136999815758493,14.11567814336594
RGB + LAB + HSV + GLCM + Yellow + Magenta + Brightness + Chroma,3.7570837285538645,0.41369998157592114,14.11567814336421
RGB + LAB + HSV + GLCM + Cyan + Magenta + Brightness + Chroma,3.7570837285540204,0.4136999815758726,14.115678143365379
RGB + LAB + HSV + LBP + Yellow + Cyan + Magenta + Brightness,3.2006623659088005,0.5745016432216059,10.24423958054492
RGB + LAB + HSV + LBP + Yellow + Cyan + Magenta + Chroma,3.196834116182466,0.5755188950436947,10.219748366388126
RGB + LAB + HSV + LBP + Yellow + Cyan + Brightness + Chroma,3.196834115964448,0.5755188951015922,10.219748364994194
RGB + LAB + HSV + LBP + Yellow + Magenta + Brightness + Chroma,3.1968341162618636,0.5755188950226096,10.219748366895772
RGB + LAB + HSV + LBP + Cyan + Magenta + Brightness + Chroma,3.196834115638442,0.5755188951881676,10.219748362909819
RGB + LAB + HSV + Yellow + Cyan + Magenta + Brightness + Chroma,3.9037787952486034,0.3670220784520474,15.239488882232639
RGB + LAB + GLCM + LBP + Yellow + Cyan + Magenta + Brightness,3.398315036957599,0.5203268216721881,11.548545090412128
RGB + LAB + GLCM + LBP + Yellow + Cyan + Magenta + Chroma,3.4009581781057214,0.5195803711793672,11.566516529224188
RGB + LAB + GLCM + LBP + Yellow + Cyan + Brightness + Chroma,3.40095817855818,0.5195803710515385,11.566516532301774
RGB + LAB + GLCM + LBP + Yellow + Magenta + Brightness + Chroma,3.400958178550786,0.5195803710536274,11.56651653225148
RGB + LAB + GLCM + LBP + Cyan + Magenta + Brightness + Chroma,3.4009581779688727,0.5195803712180297,11.566516528293354
RGB + LAB + GLCM + Yellow + Cyan + Magenta + Brightness + Chroma,3.98244910268726,0.34125303302187926,15.85990085549456
RGB + LAB + LBP + Yellow + Cyan + Magenta + Brightness + Chroma,3.6476202447615598,0.44736626128488943,13.305133449994381
RGB + HSV + GLCM + LBP + Yellow + Cyan + Magenta + Brightness,3.7317814574068144,0.4215703249131727,13.926192845845328
RGB + HSV + GLCM + LBP + Yellow + Cyan + Magenta + Chroma,3.727071721391229,0.4230294307149095,13.89106361639418
RGB + HSV + GLCM + LBP + Yellow + Cyan + Brightness + Chroma,3.7270717216425626,0.42302943063709386,13.891063618267657
RGB + HSV + GLCM + LBP + Yellow + Magenta + Brightness + Chroma,3.727071721383375,0.4230294307173411,13.891063616335634
RGB + HSV + GLCM + LBP + Cyan + Magenta + Brightness + Chroma,3.727071721363987,0.42302943072334387,13.891063616191113
RGB + HSV + GLCM + Yellow + Cyan + Magenta + Brightness + Chroma,4.166396453332746,0.278993223960356,17.358859406343687
RGB + HSV + LBP + Yellow + Cyan + Magenta + Brightness + Chroma,3.8594494224575686,0.3813160232493943,14.895349844508061
RGB + GLCM + LBP + Yellow + Cyan + Magenta + Brightness + Chroma,4.021176935277347,0.3283785991386007,16.169863944806515
LAB + HSV + GLCM + LBP + Yellow + Cyan + Magenta + Brightness,3.3998469290968494,0.5198942701391248,11.558959141289277
LAB + HSV + GLCM + LBP + Yellow + Cyan + Magenta + Chroma,3.400004253095607,0.5198498364323108,11.560028921068218
LAB + HSV + GLCM + LBP + Yellow + Cyan + Brightness + Chroma,3.400004253296262,0.5198498363756376,11.560028922432673
LAB + HSV + GLCM + LBP + Yellow + Magenta + Brightness + Chroma,3.4000042533458052,0.5198498363616447,11.560028922769567
LAB + HSV + GLCM + LBP + Cyan + Magenta + Brightness + Chroma,3.400004253452521,0.5198498363315038,11.560028923495235
LAB + HSV + GLCM + Yellow + Cyan + Magenta + Brightness + Chroma,3.9222780988369603,0.36100872763866887,15.384265484616082
LAB + HSV + LBP + Yellow + Cyan + Magenta + Brightness + Chroma,3.490702486183061,0.49389126703925634,12.185003847044605
LAB + GLCM + LBP + Yellow + Cyan + Magenta + Brightness + Chroma,3.5316277193265657,0.4819543941349337,12.47239434791576
HSV + GLCM + LBP + Yellow + Cyan + Magenta + Brightness + Chroma,3.6724891619403195,0.43980502850180037,13.487176644569109
RGB + LAB + HSV + GLCM + LBP + Yellow + Cyan + Magenta + Brightness,3.132460527142656,0.592442044785495,9.812308954106847
RGB + LAB + HSV + GLCM + LBP + Yellow + Cyan + Magenta + Chroma,3.130343741398787,0.5929926798976042,9.799051939314557
RGB + LAB + HSV + GLCM + LBP + Yellow + Cyan + Brightness + Chroma,3.1303437400690424,0.592992680243391,9.79905193098944
RGB + LAB + HSV + GLCM + LBP + Yellow + Magenta + Brightness + Chroma,3.1303437423350045,0.5929926796541501,9.799051945175922
RGB + LAB + HSV + GLCM + LBP + Cyan + Magenta + Brightness + Chroma,3.130343738889492,0.5929926805501213,9.799051923604644
RGB + LAB + HSV + GLCM + Yellow + Cyan + Magenta + Brightness + Chroma,3.7570837285541363,0.41369998157583643,14.11567814336625
RGB + LAB + HSV + LBP + Yellow + Cyan + Magenta + Brightness + Chroma,3.1968341160799985,0.5755188950709063,10.219748365732984
RGB + LAB + GLCM + LBP + Yellow + Cyan + Magenta + Brightness + Chroma,3.4009581779796108,0.519580371214996,11.566516528366392
RGB + HSV + GLCM + LBP + Yellow + Cyan + Magenta + Brightness + Chroma,3.727071721351365,0.42302943072725185,13.891063616097027
LAB + HSV + GLCM + LBP + Yellow + Cyan + Magenta + Brightness + Chroma,3.400004253451661,0.5198498363317468,11.560028923489385
RGB + LAB + HSV + GLCM + LBP + Yellow + Cyan + Magenta + Brightness + Chroma,3.13034374128034,0.5929926799284051,9.799051938572997
