Feature Set,Model,MSE,R2 Score
"b,H,S,R,G,Orange_RGB,Orange_HSV",Random Forest,96.21023141176481,0.6305737704635147
"a,H,S,B,Orange_RGB,Orange_HSV",Linear Regression,96.21156797991542,0.6305686383343726
"b,R,Orange_RGB,Orange_HSV",Linear Regression,96.21192170581956,0.6305672801043263
"L,a,b,G,Orange_HSV",Random Forest,96.21210011764705,0.6305665950419607
"H,S,V,R,Orange_LAB,Orange_HSV",Random Forest,96.21361364705893,0.6305607834203096
"a,V,R,G,Orange_HSV",Huber Regressor,96.21428629774739,0.6305582005888999
"L,b,S,G",Random Forest,96.21534955882366,0.6305541178991001
"a,H,R,G,Orange_RGB",Linear Regression,96.21607439780789,0.6305513346760578
"a,B,Orange_RGB,Orange_HSV",Random Forest,96.21610172,0.6305512297625621
"b,S,B,Orange_RGB,Orange_HSV",Random Forest,96.21795032352951,0.6305441315319009
"L,b,V,B",Linear Regression,96.21946675761724,0.6305383087569304
"L,a,b,S,V,Orange_LAB,Orange_HSV",Random Forest,96.22048135294142,0.6305344129329664
"b,V,R,B,Orange_HSV",Random Forest,96.22325818,0.6305237505384218
"L,b,V,B",Huber Regressor,96.22499729666882,0.6305170726975307
"a,b,H,S,V,Orange_RGB",Linear Regression,96.22518439364427,0.6305163542860979
"L,b,S,V,G,Orange_RGB,Orange_LAB,Orange_HSV",Huber Regressor,96.22602777633004,0.6305131158811892
"b,H,S",Elastic Net,96.22702524,0.6305092858459983
"L,V,Orange_LAB,Orange_HSV",Random Forest,96.22872560294132,0.6305027568175188
"H,S,R,G,Orange_RGB",Linear Regression,96.22894502678677,0.6305019142779811
"H,S,G,Orange_LAB",Random Forest,96.23328776470595,0.6304852391149365
"L,a,b,H,S,R,B",Random Forest,96.23338599,0.6304848619693764
"b,V,Orange_RGB,Orange_LAB,Orange_HSV",Huber Regressor,96.23354124484246,0.6304842658066956
"a,S,V,R,G,B",Random Forest,96.23474826470593,0.6304796311146197
"L,b,V,R,G",Huber Regressor,96.23498403450478,0.6304787258101989
"L,a,b,H,S,V,Orange_RGB",Linear Regression,96.23640644136123,0.6304732640792152
"L,a,b,H,S,R,G,Orange_RGB",Linear Regression,96.23862957,0.6304647277589983
"L,a,b,H,S,R,G,B,Orange_RGB,Orange_LAB",Random Forest,96.23999513235309,0.6304594842913211
"L,a,b,V,Orange_RGB,Orange_HSV",Huber Regressor,96.24049827586718,0.6304575523303582
"b,V,R,G,B,Orange_LAB",Huber Regressor,96.24161557111444,0.6304532621611691
"L,b,H,S,V,B",Random Forest,96.24356160294113,0.6304457898249141
"L,b,H,V,R,G,B,Orange_RGB,Orange_LAB,Orange_HSV",Random Forest,96.24488272058841,0.6304407170223227
"L,b,H,V",Huber Regressor,96.24511546946567,0.6304398233175796
"a,S,G,Orange_LAB",Random Forest,96.24588751470594,0.6304368588328468
"V,R,G,B,Orange_RGB,Orange_LAB,Orange_HSV",Huber Regressor,96.24633034929323,0.6304351584449621
"L,V,G,Orange_LAB,Orange_HSV",Random Forest,96.24713225000019,0.6304320793217724
"a,H,S,V,B,Orange_LAB,Orange_HSV",Random Forest,96.24806779411773,0.6304284870371386
"L,b,S,G,B,Orange_HSV",Random Forest,96.24909438235305,0.6304245451630208
"L,b,H,Orange_RGB,Orange_LAB,Orange_HSV",Random Forest,96.25002748529427,0.6304209622519699
"L,a,b,V,G,Orange_HSV",Random Forest,96.25107997058831,0.6304169209388152
"a,V,Orange_HSV",Random Forest,96.25119557352939,0.6304164770488253
"L,a,S,R,Orange_RGB",Huber Regressor,96.25519583974997,0.6304011169021411
"a,H,V",Elastic Net,96.25761718541604,0.6303918194647824
"V,R,B,Orange_RGB",Linear Regression,96.25785822748335,0.6303908939160046
"L,a,H,V,R,G,Orange_LAB",Random Forest,96.2588771,0.6303869816572643
"L,b,H,R,G,Orange_RGB,Orange_LAB",Random Forest,96.25900280882357,0.6303864989741912
"a,S,Orange_RGB,Orange_HSV",Random Forest,96.25979917647072,0.6303834410967399
"L,b,V,R,G,Orange_RGB,Orange_HSV",Linear Regression,96.26139311,0.6303773207498483
"L,a,H,S,G,B,Orange_RGB,Orange_LAB,Orange_HSV",Random Forest,96.26206286764706,0.6303747490181133
"a,b,S,G,B,Orange_RGB",Random Forest,96.2626546,0.6303724768841066
"L,a,b,S,G,Orange_LAB",Random Forest,96.26295196,0.6303713351138984
"H,G,B,Orange_RGB",Elastic Net,96.26377304650131,0.6303681823056475
"L,a,H,V",Elastic Net,96.26571910048605,0.6303607098843103
"L,a,b,S,Orange_HSV",Random Forest,96.26732073529425,0.6303545599572224
"L,a,b,H,S",Huber Regressor,96.26773348715818,0.6303529750804105
"b,S,G,B,Orange_RGB",Random Forest,96.26897895588246,0.6303481927531251
"H,S,V,R,Orange_RGB,Orange_HSV",Linear Regression,96.27052738672641,0.6303422471176144
"a,S,V,R,G,B,Orange_HSV",Huber Regressor,96.27120934544475,0.6303396285454073
"b,H,S,V,R,G,Orange_RGB,Orange_LAB",Linear Regression,96.27249599307626,0.6303346881001316
"a,b,V,R,G,Orange_RGB,Orange_HSV",Random Forest,96.27283192647063,0.6303333981894284
"L,b,H,S,V,R,G,Orange_RGB",Random Forest,96.27331675000016,0.6303315365731962
"a,H,S,V,B,Orange_RGB",Random Forest,96.27346992647067,0.6303309484090776
"b,S,G,B,Orange_RGB,Orange_LAB,Orange_HSV",Random Forest,96.27362688235303,0.6303303457328449
"a,b,V,G,B,Orange_HSV",Random Forest,96.27369054411777,0.6303301012856029
"L,a,b,S,V,Orange_RGB,Orange_LAB,Orange_HSV",Huber Regressor,96.27425979961174,0.6303279154691082
"L,a,S,G,B,Orange_RGB,Orange_LAB",Huber Regressor,96.27599031713932,0.6303212706605885
"a,b,R,B,Orange_RGB",Huber Regressor,96.27699376,0.6303174176774952
"L,a,V",Linear Regression,96.27727207907535,0.6303163489753141
"a,H,S,V,G,B,Orange_RGB",Random Forest,96.27776901470597,0.6303144408512649
"a,H,R,G,B,Orange_HSV",Random Forest,96.27819422058836,0.6303128081537481
"b,R,B",Polynomial Regression,96.27844130917767,0.6303118593876494
"b,S,R,Orange_RGB,Orange_LAB,Orange_HSV",Huber Regressor,96.2788467,0.6303103027881722
"L,H,V,R,B,Orange_RGB,Orange_HSV",Huber Regressor,96.27888801580396,0.6303101441319824
"b,S,V,Orange_RGB,Orange_LAB,Orange_HSV",Linear Regression,96.28225420358481,0.6302972187077156
"L,b,H,S,G",Ridge Regression,96.2842144,0.6302896919739815
"b,S,R",Random Forest,96.28699410294142,0.6302790185316844
"L,b,S,V,G,B",Ridge Regression,96.28729649409686,0.6302778574158368
"L,a,b,H,V,G,Orange_RGB,Orange_LAB,Orange_HSV",Random Forest,96.28875756,0.6302722472470933
"L,a,b,H,S,V,G,B,Orange_RGB,Orange_HSV",Random Forest,96.28883023529417,0.6302719681853538
"L,b,S,Orange_RGB,Orange_HSV",Random Forest,96.28895307352954,0.6302714965134176
"a,H,V,G",Elastic Net,96.28940146413628,0.6302697747916342
"L,a,b,H,G,B",Random Forest,96.28955880882357,0.6302691706224756
"a,b,H,S,V,Orange_RGB,Orange_LAB,Orange_HSV",Random Forest,96.28955997058837,0.6302691661615529
"L,a,b,S,V,Orange_LAB",Random Forest,96.29202922058842,0.6302596847820374
"L,H,S,R,Orange_LAB,Orange_HSV",Random Forest,96.29439652941193,0.6302505948343262
"L,a,H,V,B,Orange_RGB",Random Forest,96.29499726470598,0.6302482881422897
"H,S,V,R,G,B,Orange_RGB,Orange_LAB",Linear Regression,96.29602627525713,0.6302443369670093
"b,V,G",Random Forest,96.29857397058818,0.6302345543745933
"L,S,V,Orange_LAB",Random Forest,96.29857679411774,0.6302345435328578
"L,S,V,Orange_RGB",Linear Regression,96.30017785589689,0.6302283958060761
"a,S,V,G,B,Orange_LAB,Orange_HSV",Random Forest,96.30039162,0.6302275750077452
"a,b,S,V,R",Random Forest,96.30096863235306,0.6302253593975744
"L,a,S,V,R",Linear Regression,96.30320635925199,0.6302167670160899
"H,V,B,Orange_HSV",Ridge Regression,96.30413474213053,0.6302132022290463
"L,b,S,V,R,G,Orange_RGB",Huber Regressor,96.30429612114415,0.6302125825689577
"a,b,R,Orange_RGB,Orange_HSV",Huber Regressor,96.30610705259072,0.6302056289885907
"L,a,b,S,V,R,G,Orange_RGB,Orange_LAB",Huber Regressor,96.30617369,0.6302053731079718
"a,H,S,V,B,Orange_RGB,Orange_HSV",Linear Regression,96.30732039874957,0.6302009700049254
"L,H,V,R,Orange_HSV",Linear Regression,96.30835138,0.6301970112531952
"L,a,S,G,B,Orange_RGB,Orange_LAB,Orange_HSV",Random Forest,96.30977745588228,0.6301915354433514
"a,S,V,R,Orange_RGB,Orange_LAB",Linear Regression,96.31291840848921,0.6301794748728518
"a,S,V,R,G,B,Orange_RGB",Huber Regressor,96.31979341761902,0.6301530763426374
"a,H,V,R,B,Orange_RGB,Orange_LAB",Random Forest,96.32129486764718,0.6301473111031759
"L,H,V,Orange_LAB",Linear Regression,96.32193034,0.6301448710243884
"L,a,H,V,B,Orange_RGB,Orange_LAB",Random Forest,96.32297141176473,0.6301408735407368
"b,S,V,B,Orange_LAB,Orange_HSV",Random Forest,96.32297980882355,0.6301408412978688
"a,V,B,Orange_RGB",Huber Regressor,96.32375019764257,0.6301378831734312
"b,B,Orange_RGB,Orange_LAB,Orange_HSV",Random Forest,96.32426986764723,0.6301358877543619
"a,H,S,V,G,B,Orange_RGB,Orange_HSV",Linear Regression,96.32807623139506,0.6301212721507304
"a,S,G,B",Linear Regression,96.33525697771768,0.6300936996566173
"a,b,H,V,R,Orange_RGB,Orange_LAB",Linear Regression,96.33557357631494,0.6300924839873028
"L,b,S,V,R,Orange_LAB",Random Forest,96.33559350000019,0.6300924074847125
"H,V,B,Orange_RGB",Huber Regressor,96.3372452,0.6300860653365317
"a,b,S,V,G,Orange_LAB",Random Forest,96.33816527941194,0.6300825324146981
"S,R,Orange_RGB,Orange_LAB",Random Forest,96.33845739705903,0.6300814107468738
"L,b,S,V,B,Orange_RGB",Linear Regression,96.33980137,0.6300762501817587
"a,V,B,Orange_RGB,Orange_LAB,Orange_HSV",Random Forest,96.34077786764709,0.6300725006477346
"H,S,G,Orange_RGB,Orange_LAB",Random Forest,96.34103857352946,0.6300714995942112
"L,a,b,V,R,Orange_RGB,Orange_LAB,Orange_HSV",Linear Regression,96.34255928190007,0.6300656604069299
"L,b,G",Random Forest,96.34297649999999,0.6300640583807495
"a,H,G,B,Orange_HSV",Random Forest,96.34418344,0.6300594239908144
"L,a,H,S,R,G,Orange_RGB",Linear Regression,96.34469660816904,0.6300574535418881
"L,S,V,R,B,Orange_RGB,Orange_HSV",Huber Regressor,96.34624776979666,0.6300514974207658
"H,S,G,B,Orange_RGB,Orange_HSV",Huber Regressor,96.34686089,0.6300491431640038
"b,H,V,R,B,Orange_RGB,Orange_HSV",Random Forest,96.34844182352958,0.6300430727346793
"L,a,S,V",Random Forest,96.34873019,0.6300419654660345
"V,G,Orange_RGB,Orange_LAB",Linear Regression,96.34887325853302,0.6300414161187013
"H,S,V,R,G",Huber Regressor,96.34963500900103,0.6300384911636407
"b,S,V,G,B",Polynomial Regression,96.35047982,0.6300352472615698
"a,b,S,G,B,Orange_RGB,Orange_LAB,Orange_HSV",Huber Regressor,96.35194313848586,0.6300296284516365
"a,b,R,G,B,Orange_RGB,Orange_HSV",Random Forest,96.35300954411781,0.6300255336874312
"L,H,S,R,G,Orange_RGB,Orange_LAB",Random Forest,96.35326076470598,0.6300245690553614
"L,a,H,G,B,Orange_RGB,Orange_LAB",Random Forest,96.35328350000006,0.6300244817568086
"b,H,R,B",Huber Regressor,96.35340865724595,0.6300240011803795
"L,a,S,V,G,B,Orange_RGB,Orange_HSV",Random Forest,96.35498427941195,0.6300179511361439
"L,H,S,V,G,Orange_RGB,Orange_LAB,Orange_HSV",Random Forest,96.35540891176483,0.6300163206408549
"a,S,V,R,B,Orange_RGB,Orange_HSV",Random Forest,96.35704223529423,0.6300100490360139
"b,B,Orange_HSV",Lasso Regression,96.35767301334329,0.6300076269863741
"b,R,B,Orange_RGB,Orange_HSV",Lasso Regression,96.35802219007462,0.6300062862241558
"b,R,B,Orange_HSV",Lasso Regression,96.35802288687492,0.6300062835485951
"L,a,H,V,G",Elastic Net,96.36084947043277,0.6299954300864329
"L,a,b,H,S,B,Orange_RGB",Random Forest,96.36203294117652,0.6299908858178223
"a,H,S,B,Orange_LAB,Orange_HSV",Random Forest,96.36442932352932,0.6299816842341224
"L,a,S,Orange_RGB",Huber Regressor,96.36957125,0.6299619403604135
"a,b,H,S,R,Orange_RGB,Orange_HSV",Linear Regression,96.37054394922586,0.6299582054098543
"H,S,V,R,G,B,Orange_LAB,Orange_HSV",Random Forest,96.37247529,0.6299507894682141
"a,S,V,R,G",Random Forest,96.37258454411774,0.6299503699721274
"a,b,S,V,R,Orange_RGB,Orange_LAB",Linear Regression,96.37336060674994,0.6299473900614891
"b,H,G",Linear Regression,96.37375305677821,0.6299458831392823
"b,H,B,Orange_HSV",Ridge Regression,96.37574255282037,0.6299382439099536
"b,S,Orange_RGB,Orange_LAB,Orange_HSV",Linear Regression,96.37675710740761,0.6299343482424105
"L,a,H,S,R,Orange_RGB",Random Forest,96.38138257352949,0.6299165874649528
"L,a,b,H,S,G,Orange_RGB",Huber Regressor,96.38363320914023,0.6299079455168405
"a,H,S,V,R,B,Orange_HSV",Huber Regressor,96.38385389612192,0.6299070981271362
"b,V,B,Orange_RGB,Orange_LAB",Linear Regression,96.38756471829933,0.6298928493822225
"L,S,B",Ridge Regression,96.38785092029137,0.6298917504292185
"L,b,S,V,G,B,Orange_RGB,Orange_HSV",Linear Regression,96.38795464,0.6298913521637619
"L,a,S,V,B,Orange_RGB,Orange_LAB",Random Forest,96.38814477941189,0.6298906220745175
"L,a,R,G,B,Orange_LAB,Orange_HSV",Random Forest,96.38866935294132,0.6298886078269863
"a,b,S,V,G,Orange_RGB,Orange_LAB",Random Forest,96.38892341176489,0.6298876322967137
"H,S,V,G,Orange_RGB,Orange_HSV",Huber Regressor,96.38912652437841,0.6298868523887364
"a,S,V,B,Orange_HSV",Random Forest,96.38979272,0.6298842943411112
"L,b,H,S,V,B",Ridge Regression,96.39102970988817,0.6298795445729597
"a,b,H,V,R,G,B",Huber Regressor,96.39181033011833,0.6298765471621429
"a,H,S,V,B,Orange_RGB,Orange_HSV",Random Forest,96.39190970588253,0.6298761655809604
"a,b,S,V,B,Orange_HSV",Random Forest,96.39203613235313,0.6298756801309863
"L,a,H,S,B,Orange_RGB,Orange_LAB,Orange_HSV",Random Forest,96.39257479411772,0.6298736117877157
"b,H,S,R,G,B,Orange_RGB",Huber Regressor,96.39352382559258,0.6298699677145821
"a,b,S,V,B",Linear Regression,96.39401063894867,0.6298680984578515
"b,S,G,B,Orange_LAB",Polynomial Regression,96.39636656955365,0.6298590522000089
"L,a,b,S,B,Orange_RGB",Linear Regression,96.39683978874996,0.6298572351418762
"b,G,B,Orange_RGB,Orange_LAB,Orange_HSV",Random Forest,96.39684751470587,0.6298572054758966
"L,H,G,Orange_LAB,Orange_HSV",Huber Regressor,96.39932040847255,0.6298477101051148
"a,R,Orange_RGB,Orange_HSV",Linear Regression,96.40066731543847,0.6298425382771847
"L,b,S,V,R,G,Orange_RGB",Random Forest,96.40066947058828,0.6298425300018812
"L,H,S,G,Orange_LAB",Random Forest,96.40081901470595,0.6298419557852025
"S,V,R,B,Orange_LAB,Orange_HSV",Random Forest,96.40138442647071,0.6298397847277866
"a,b,H,S,V,G,Orange_RGB",Linear Regression,96.40158590530598,0.6298390110931601
"L,a,S,R,B,Orange_LAB",Linear Regression,96.40188352,0.6298378683308699
"V,R,Orange_LAB",Random Forest,96.40305727941193,0.6298333613386566
"b,H,R,G",Huber Regressor,96.40517332,0.6298252362229111
"b,R,G,B,Orange_HSV",Random Forest,96.40571092647072,0.6298231719147974
"L,H,V,G,B",Elastic Net,96.40590566298847,0.6298224241691943
"a,b,V,G,B,Orange_RGB,Orange_LAB,Orange_HSV",Linear Regression,96.40601648835934,0.6298219986240283
"S,R,G,B,Orange_LAB,Orange_HSV",Huber Regressor,96.40621822251677,0.6298212240090206
"S,R,Orange_HSV",Huber Regressor,96.40671616150799,0.6298193120322864
"a,S,G,B,Orange_RGB,Orange_LAB",Linear Regression,96.40719027888805,0.6298174915253245
"a,H,R,G,B",Linear Regression,96.40725609134188,0.6298172388199073
"S,R,G,Orange_LAB",Linear Regression,96.40764245490405,0.6298157552683982
"a,H,V,R,Orange_LAB,Orange_HSV",Random Forest,96.40954052941174,0.6298084670777508
"L,H,V,R,G,Orange_RGB,Orange_LAB,Orange_HSV",Huber Regressor,96.41052924,0.6298046706287259
"a,H,V,R,B,Orange_RGB,Orange_LAB,Orange_HSV",Random Forest,96.41196019117648,0.6297991761062047
"H,G,Orange_RGB,Orange_LAB,Orange_HSV",Linear Regression,96.41270581,0.6297963131016606
"L,a,b,H,S,V",Huber Regressor,96.41307947535492,0.6297948782999552
"L,b,H,V,Orange_RGB,Orange_HSV",Random Forest,96.41352335,0.6297931739071821
"S,V,R,G,B,Orange_RGB,Orange_HSV",Huber Regressor,96.41429944017936,0.6297901939020627
"L,a,H,V,R,G,B,Orange_RGB,Orange_LAB,Orange_HSV",Random Forest,96.41439536764723,0.6297898255615832
"H,S,B",Elastic Net,96.41494303204304,0.6297877226501795
"b,R,G,Orange_RGB,Orange_HSV",Huber Regressor,96.41588689177951,0.6297840984353893
"L,b,H,S,G,B",Ridge Regression,96.41613022,0.6297831641106825
"a,R,B,Orange_RGB,Orange_HSV",Linear Regression,96.41885749941066,0.6297726919523103
"L,H,V,G,B",Ridge Regression,96.41923725775538,0.6297712337633905
"L,a,b,H,G,Orange_RGB,Orange_LAB,Orange_HSV",Random Forest,96.41961063235307,0.6297698000866618
"a,b,S,R,B,Orange_RGB,Orange_LAB,Orange_HSV",Random Forest,96.41986536764715,0.6297688219588906
"L,a,b,S,V,G,Orange_HSV",Linear Regression,96.42104629398587,0.6297642874602384
"L,a,b,H,S,R,G",Random Forest,96.42291045588254,0.6297571294865942
"b,S,G,Orange_LAB,Orange_HSV",Huber Regressor,96.42311749929051,0.6297563344852266
"L,b,R,G",Random Forest,96.42318329411773,0.6297560818474917
"b,H,R,B,Orange_RGB",Ridge Regression,96.42495222531419,0.6297492895388919
"L,a,b,H,V,B",Random Forest,96.42508851470592,0.6297487662174595
"L,H,V,B,Orange_RGB",Elastic Net,96.42891421696746,0.6297340763581682
"b,S,V,G,Orange_LAB",Linear Regression,96.42945646449816,0.6297319942463409
"L,a,b,H,S,V,Orange_RGB",Huber Regressor,96.43133003,0.6297248001673457
"L,a,b,H,B,Orange_HSV",Random Forest,96.43238323529415,0.6297207560871138
"L,a,R,Orange_LAB,Orange_HSV",Random Forest,96.43338298529409,0.6297169172659454
"L,H,R,Orange_HSV",Ridge Regression,96.43419769,0.6297137889610753
"L,a,b,H,V,G,B,Orange_RGB",Huber Regressor,96.44438843093475,0.6296746587636246
"a,b,H,S,R,G,B",Random Forest,96.44675499,0.6296655717128903
"L,a,b,H,S,V,R,B,Orange_RGB",Random Forest,96.44679948529418,0.6296654008426308
"a,V,R,B,Orange_LAB",Linear Regression,96.44755276357759,0.6296625084189046
"S,R,B,Orange_HSV",Ridge Regression,96.44896291,0.6296570937481487
"L,b,V,R,G,B,Orange_HSV",Random Forest,96.44985018,0.6296536868562668
"L,a,S,V,B",Random Forest,96.45065570588247,0.6296505937996448
"S,V,R,G,B,Orange_LAB,Orange_HSV",Random Forest,96.45139855882358,0.6296477414069512
"L,b,S,V",Random Forest,96.45759379411781,0.6296239530594724
"a,b,S,V,R,B,Orange_RGB,Orange_LAB,Orange_HSV",Random Forest,96.45770285294125,0.6296235342974619
"L,a,b,R,G,Orange_RGB,Orange_LAB,Orange_HSV",Random Forest,96.45790127941191,0.6296227723832473
"L,H,S,V,R,G,Orange_LAB",Random Forest,96.45878051470605,0.6296193963121702
"L,a,b,H,S,R,G,B,Orange_HSV",Linear Regression,96.45951436708414,0.6296165784796685
"L,a,H,V,Orange_RGB,Orange_LAB,Orange_HSV",Random Forest,96.46097341176488,0.6296109760674591
"L,a,H,S,V,R,G,B,Orange_LAB",Random Forest,96.46319136764725,0.6296024596023506
"H,R,B,Orange_RGB,Orange_HSV",Ridge Regression,96.46604290476523,0.6295915103239794
"a,b,H,S,B",Linear Regression,96.46644635,0.6295899611987273
"a,H,S,G,B,Orange_HSV",Huber Regressor,96.47022279,0.6295754604658937
"L,a,S,V,Orange_RGB",Huber Regressor,96.47031217660346,0.6295751172546049
"a,H,V,B",Linear Regression,96.47128046158676,0.6295713992522132
"b,H,S,R,Orange_HSV",Random Forest,96.47174275000013,0.6295696241658943
"b,H,S,R,G,Orange_HSV",Random Forest,96.47180569117666,0.6295693824855535
"a,H,G,B,Orange_LAB,Orange_HSV",Random Forest,96.47222594117667,0.6295677688175403
"a,b,H,R,G,B",Linear Regression,96.47332315457497,0.6295635557582557
"L,S,V,Orange_LAB",Linear Regression,96.47414107578943,0.6295604151198237
"a,b,H,S,B,Orange_RGB",Linear Regression,96.47568851062512,0.6295544733087667
"a,b,H,V,G",Huber Regressor,96.47914335690044,0.6295412074552873
"H,V,Orange_LAB,Orange_HSV",Linear Regression,96.47952560740242,0.6295397396970291
"a,H,V,G,Orange_LAB",Huber Regressor,96.48130686686304,0.6295329000505934
"a,V,B,Orange_RGB,Orange_HSV",Linear Regression,96.48147311810912,0.6295322616821984
"H,S,V,Orange_RGB,Orange_LAB,Orange_HSV",Random Forest,96.48151816176488,0.6295320887244198
"S,G,Orange_LAB,Orange_HSV",Random Forest,96.48192348529429,0.6295305323707865
"H,B,Orange_HSV",Elastic Net,96.48349447140872,0.6295245001279741
"H,V,G,B",Elastic Net,96.48468183,0.6295199409329746
"a,b,R,G,Orange_RGB,Orange_LAB",Linear Regression,96.48646672535295,0.6295130873234134
"L,b,S,V,B",Ridge Regression,96.48881636138832,0.6295040652353404
"L,a,b,S,V,G,Orange_RGB,Orange_LAB",Huber Regressor,96.48891470986624,0.6295036875987123
"L,a,H,S,R,G,B,Orange_HSV",Random Forest,96.48906613235306,0.6295031061695071
"L,b,H,R,G,Orange_LAB",Random Forest,96.48929364705889,0.6295022325628366
"L,b,S,G,B,Orange_RGB,Orange_HSV",Random Forest,96.48984525000003,0.6295001145282808
"L,a,b,H,S,V,B",Huber Regressor,96.48993897571857,0.6294997546420369
"a,H,V,Orange_LAB,Orange_HSV",Random Forest,96.49092100000004,0.6294959838837475
"H,S,R,G,B",Huber Regressor,96.49141397592788,0.6294940909640903
"a,H,R,B",Linear Regression,96.49204608782244,0.6294916637927757
"a,H,R,G",Elastic Net,96.49207715407334,0.6294915445051722
"L,G,Orange_HSV",Polynomial Regression,96.49350937473804,0.6294860450913129
"L,a,b,H,S,R",Linear Regression,96.49356952,0.6294858141582551
"a,H,V,R,B,Orange_RGB",Random Forest,96.49726132352947,0.6294716384292034
"L,a,b,V,B,Orange_RGB,Orange_HSV",Random Forest,96.50238210294121,0.6294519757571299
"b,S,V,R,B,Orange_HSV",Random Forest,96.50372045588246,0.6294468367747823
"L,a,H,V,R,B,Orange_LAB",Random Forest,96.50381835294127,0.6294464608715049
"a,R,G,Orange_RGB,Orange_HSV",Linear Regression,96.50781242167002,0.6294311245218327
"b,S,V,B,Orange_RGB,Orange_LAB",Random Forest,96.50786788235301,0.6294309115649496
"H,R,G,Orange_RGB,Orange_HSV",Linear Regression,96.50800209900004,0.6294303962024032
"b,S,V,R,B",Polynomial Regression,96.50830181139995,0.6294292453723904
"L,b,G",Huber Regressor,96.50896163279054,0.6294267118026762
"a,b,H,R,Orange_RGB,Orange_LAB,Orange_HSV",Random Forest,96.50926271,0.6294255557479035
"a,H,S,V,Orange_RGB",Huber Regressor,96.51297429284541,0.6294113040663811
"L,H,S,V,Orange_LAB,Orange_HSV",Random Forest,96.51651472058848,0.6293977095987984
"L,a,b,S,V,R,G",Huber Regressor,96.51767817396984,0.6293932421924777
"L,a,b,H,B,Orange_RGB,Orange_HSV",Random Forest,96.51923051470592,0.6293872815438369
"L,a,b,S,V,G,B,Orange_RGB",Huber Regressor,96.51942468187545,0.6293865359844064
"L,S,V,R,G,Orange_LAB",Huber Regressor,96.52130307,0.6293793233683085
"H,S,V,G,Orange_RGB,Orange_LAB",Random Forest,96.52239798529425,0.6293751191500931
"a,R,G,B,Orange_RGB,Orange_LAB",Random Forest,96.52302728,0.6293727027984258
"b,H,R,G,B,Orange_HSV",Random Forest,96.52417842647071,0.6293682826456893
"b,H,S,R,B,Orange_RGB,Orange_HSV",Random Forest,96.52801052941194,0.6293535682091893
"L,H,Orange_HSV",Linear Regression,96.52849879288594,0.6293516933843232
"b,H,S,V,G,Orange_RGB,Orange_HSV",Linear Regression,96.52880465018201,0.6293505189592541
"b,H,B,Orange_RGB,Orange_HSV",Random Forest,96.52933397058845,0.6293484864847543
"S,V",Ridge Regression,96.53024407827208,0.6293449918704592
"a,H,S,Orange_RGB,Orange_LAB,Orange_HSV",Random Forest,96.53074864705889,0.6293430544367609
"a,b,V,R,B,Orange_LAB,Orange_HSV",Random Forest,96.53260014705886,0.6293359450820286
"b,S,V,G,Orange_RGB",Random Forest,96.53319595588246,0.6293336573065603
"H,S,V,G,Orange_HSV",Random Forest,96.53428088235307,0.6293294914263885
"a,H,S,V,R,G,B",Huber Regressor,96.53515587522753,0.6293261316452745
"L,a,H,S,R,Orange_RGB,Orange_LAB",Random Forest,96.53648177941176,0.6293210404634291
"b,S,V,G,B",Ridge Regression,96.53691923590861,0.6293193607262343
"L,a,b,V,Orange_HSV",Random Forest,96.53772858823538,0.6293162529904555
"L,a,b,H,R,G,Orange_HSV",Random Forest,96.53910010294132,0.6293109866741902
"a,b,H,S,V,Orange_RGB",Huber Regressor,96.53920687,0.6293105766967666
"a,S,V,R,G",Huber Regressor,96.53935338997724,0.6293100141074133
"b,S,V,G,Orange_LAB",Random Forest,96.54024432,0.6293065931175847
"a,b,S,V,R,G,Orange_RGB,Orange_LAB",Random Forest,96.54186123529419,0.6293003845303287
"V,R,Orange_RGB,Orange_LAB",Random Forest,96.54207905882363,0.6292995481356543
"L,a,b,S,V,Orange_RGB,Orange_LAB",Huber Regressor,96.54282419888682,0.6292966869609125
"L,a,b,H,G,Orange_LAB,Orange_HSV",Random Forest,96.54660336764724,0.6292821757800799
"b,H,S,B,Orange_LAB,Orange_HSV",Random Forest,96.54808014705888,0.6292765052703857
"S,V,B",Ridge Regression,96.55011910581283,0.6292686761150704
"L,S,V,R,G,B,Orange_LAB,Orange_HSV",Random Forest,96.55241416,0.6292598636025708
"L,b,H,S,R,G,B,Orange_HSV",Random Forest,96.55623158823539,0.6292452055205053
"a,S,B,Orange_LAB,Orange_HSV",Random Forest,96.55862634,0.6292360102046829
"a,H,S,V",Huber Regressor,96.55920972236879,0.6292337701373054
"L,a,H,S,R,G,Orange_LAB,Orange_HSV",Random Forest,96.55948447,0.6292327151642807
"a,S,V,Orange_RGB",Linear Regression,96.56035763309244,0.6292293624113883
"L,H,S,R,G,Orange_RGB,Orange_LAB,Orange_HSV",Random Forest,96.56107975,0.6292265896405242
"H,S,V,R,G,Orange_HSV",Linear Regression,96.56118967249898,0.6292261675621891
"L,a,H,G,Orange_LAB",Random Forest,96.56153747,0.6292248320936538
"S,V,G,B,Orange_LAB",Huber Regressor,96.56650008246977,0.6292057767502763
"L,a,H,R,G,Orange_RGB",Elastic Net,96.56746622385246,0.6292020669788416
"a,H,Orange_RGB,Orange_HSV",Linear Regression,96.56748714105491,0.6292019866613627
"b,H,S,R,B,Orange_RGB",Ridge Regression,96.56778252953097,0.6292008524342712
